dep,jour,P,T,cl_age90,pop,taux_incidence_quot,positif_7j,taux_incid_7j
89,2020-08-08,1,202,0,338291,0.2956034893035877,25.0,7.390087232589694
89,2020-08-09,0,57,0,338291,0.0,25.0,7.390087232589694
89,2020-08-10,2,340,0,338291,0.5912069786071754,23.0,6.798880253982518
89,2020-08-11,3,358,0,338291,0.8868104679107632,22.0,6.50327676467893
89,2020-08-12,5,338,0,338291,1.4780174465179388,21.0,6.207673275375342
89,2020-08-13,5,380,0,338291,1.4780174465179388,18.0,5.32086280746458
89,2020-08-14,4,416,0,338291,1.1824139572143508,20.0,5.912069786071755
89,2020-08-15,3,107,0,338291,0.8868104679107632,22.0,6.50327676467893
89,2020-08-16,1,72,0,338291,0.2956034893035877,23.0,6.798880253982518
89,2020-08-17,8,526,0,338291,2.3648279144287017,29.0,8.572501189804044
89,2020-08-18,11,485,0,338291,3.251638382339465,37.0,10.937329104232747
89,2020-08-19,4,471,0,338291,1.1824139572143508,36.0,10.64172561492916
89,2020-08-20,11,461,0,338291,3.251638382339465,42.0,12.415346550750684
89,2020-08-21,13,590,0,338291,3.8428453609466406,51.0,15.075777954482973
89,2020-08-22,8,405,0,338291,2.3648279144287017,56.0,16.553795401000915
89,2020-08-23,8,81,0,338291,2.3648279144287017,63.0,18.62301982612603
89,2020-08-24,17,667,0,338291,5.025259318160992,72.0,21.28345122985832
89,2020-08-25,16,570,0,338291,4.729655828857403,77.0,22.761468676376257
89,2020-08-26,25,640,0,338291,7.390087232589694,98.0,28.969141951751602
89,2020-08-27,14,743,0,338291,4.138448850250229,101.0,29.855952419662362
89,2020-08-28,26,694,0,338291,7.685690721893281,114.0,33.698797780609
89,2020-08-29,9,529,0,338291,2.66043140373229,115.0,33.994401269912586
89,2020-08-30,1,83,0,338291,0.2956034893035877,108.0,31.925176844787476
89,2020-08-31,36,1009,0,338291,10.64172561492916,127.0,37.541643141555646
89,2020-09-01,16,583,0,338291,4.729655828857403,127.0,37.541643141555646
89,2020-09-02,12,565,0,338291,3.547241871643053,114.0,33.698797780609
89,2020-09-03,19,681,0,338291,5.616466296768166,119.0,35.17681522712694
89,2020-09-04,13,724,0,338291,3.8428453609466406,106.0,31.3339698661803
89,2020-09-05,2,357,0,338291,0.5912069786071754,99.0,29.264745441055187
89,2020-09-06,2,139,0,338291,0.5912069786071754,100.0,29.560348930358774
89,2020-09-07,20,787,0,338291,5.912069786071755,84.0,24.830693101501367
89,2020-09-08,15,737,0,338291,4.434052339553816,83.0,24.53508961219778
89,2020-09-09,15,829,0,338291,4.434052339553816,86.0,25.421900080108546
89,2020-09-10,28,915,0,338291,8.276897700500458,95.0,28.082331483840836
89,2020-09-11,42,943,0,338291,12.415346550750684,124.0,36.654832673644876
89,2020-09-12,16,494,0,338291,4.729655828857403,138.0,40.793281523895104
89,2020-09-13,4,85,0,338291,1.1824139572143508,140.0,41.384488502502286
89,2020-09-14,38,879,0,338291,11.232932593536333,158.0,46.705351309966865
89,2020-09-15,31,830,0,338291,9.163708168411219,174.0,51.43500713882427
89,2020-09-16,28,672,0,338291,8.276897700500458,187.0,55.277852499770916
89,2020-09-17,36,733,0,338291,10.64172561492916,195.0,57.6426804141996
89,2020-09-18,42,833,0,338291,12.415346550750684,195.0,57.6426804141996
89,2020-09-19,24,477,0,338291,7.094483743286106,203.0,60.007508328628305
89,2020-09-20,2,51,0,338291,0.5912069786071754,201.0,59.416301350021136
89,2020-09-21,49,633,0,338291,14.484570975875801,212.0,62.6679397323606
89,2020-09-22,80,703,0,338291,23.64827914428702,261.0,77.1525107082364
89,2020-09-23,36,488,0,338291,10.64172561492916,269.0,79.51733862266511
89,2020-09-24,44,622,0,338291,13.00655352935786,277.0,81.8821665370938
89,2020-09-25,25,736,0,338291,7.390087232589694,260.0,76.85690721893282
89,2020-09-26,23,384,0,338291,6.798880253982518,259.0,76.56130372962922
89,2020-09-27,2,60,0,338291,0.5912069786071754,259.0,76.56130372962922
89,2020-09-28,51,679,0,338291,15.075777954482973,261.0,77.1525107082364
89,2020-09-29,39,545,0,338291,11.52853608283992,220.0,65.0327676467893
89,2020-09-30,34,612,0,338291,10.050518636321984,218.0,64.44156066818213
89,2020-10-01,24,629,0,338291,7.094483743286106,198.0,58.52949088211037
89,2020-10-02,46,628,0,338291,13.597760507965036,219.0,64.73716415748571
89,2020-10-03,27,333,0,338291,7.981294211196869,223.0,65.91957811470006
89,2020-10-04,1,71,0,338291,0.2956034893035877,222.0,65.62397462539647
89,2020-10-05,57,629,0,338291,16.8493988903045,228.0,67.397595561218
89,2020-10-06,45,573,0,338291,13.302157018661449,234.0,69.17121649703954
89,2020-10-07,74,539,0,338291,21.874658208465494,274.0,80.99535606918305
89,2020-10-08,57,609,0,338291,16.8493988903045,307.0,90.75027121620144
89,2020-10-09,74,683,0,338291,21.874658208465494,335.0,99.02716891670188
89,2020-10-10,26,298,0,338291,7.685690721893281,334.0,98.7315654273983
89,2020-10-11,8,89,0,338291,2.3648279144287017,341.0,100.80078985252342
