dep,jour,P,T,cl_age90,pop,taux_incidence_quot,positif_7j,taux_incid_7j
21,2020-07-26,0,97,0,533819,0.0,20.0,3.746588263062948
21,2020-07-27,8,617,0,533819,1.4986353052251793,24.0,4.4959059156755385
21,2020-07-28,4,614,0,533819,0.7493176526125896,28.0,5.245223568288128
21,2020-07-29,3,609,0,533819,0.5619882394594423,28.0,5.245223568288128
21,2020-07-30,2,630,0,533819,0.3746588263062948,23.0,4.30857650252239
21,2020-07-31,6,564,0,533819,1.1239764789188846,26.0,4.870564741981832
21,2020-08-01,1,299,0,533819,0.1873294131531474,24.0,4.4959059156755385
21,2020-08-02,2,103,0,533819,0.3746588263062948,26.0,4.870564741981832
21,2020-08-03,9,559,0,533819,1.6859647183783268,27.0,5.0578941551349805
21,2020-08-04,5,546,0,533819,0.936647065765737,28.0,5.245223568288128
21,2020-08-05,12,563,0,533819,2.2479529578377693,37.0,6.931188286666454
21,2020-08-06,7,531,0,533819,1.311305892072032,42.0,7.867835352432191
21,2020-08-07,3,577,0,533819,0.5619882394594423,39.0,7.305847112972749
21,2020-08-08,2,463,0,533819,0.3746588263062948,40.0,7.493176526125896
21,2020-08-09,2,103,0,533819,0.3746588263062948,40.0,7.493176526125896
21,2020-08-10,4,528,0,533819,0.7493176526125896,35.0,6.556529460360159
21,2020-08-11,5,475,0,533819,0.936647065765737,35.0,6.556529460360159
21,2020-08-12,15,502,0,533819,2.8099411972972113,38.0,7.118517699819602
21,2020-08-13,7,565,0,533819,1.311305892072032,38.0,7.118517699819602
21,2020-08-14,13,730,0,533819,2.435282370990916,48.0,8.991811831351077
21,2020-08-15,10,187,0,533819,1.873294131531474,56.0,10.490447136576256
21,2020-08-16,4,170,0,533819,0.7493176526125896,58.0,10.86510596288255
21,2020-08-17,30,971,0,533819,5.6198823945944225,84.0,15.735670704864383
21,2020-08-18,19,990,0,533819,3.559258849909801,98.0,18.358282489008445
21,2020-08-19,29,956,0,533819,5.432552981441275,112.0,20.98089427315251
21,2020-08-20,34,962,0,533819,6.369200047207012,139.0,26.03878842828749
21,2020-08-21,58,1290,0,533819,10.86510596288255,184.0,34.46861202017912
21,2020-08-22,38,1065,0,533819,7.118517699819602,212.0,39.713835588467255
21,2020-08-23,16,267,0,533819,2.9972706104503586,224.0,41.96178854630502
21,2020-08-24,60,1726,0,533819,11.239764789188845,254.0,47.58167094089944
21,2020-08-25,44,1470,0,533819,8.242494178738486,279.0,52.26490626972813
21,2020-08-26,62,1794,0,533819,11.61442361549514,312.0,58.446776903781995
21,2020-08-27,71,1550,0,533819,13.300388333873466,349.0,65.37796519044845
21,2020-08-28,70,1896,0,533819,13.113058920720318,361.0,67.62591814828622
21,2020-08-29,29,975,0,533819,5.432552981441275,352.0,65.93995342990789
21,2020-08-30,18,583,0,533819,3.3719294367566537,354.0,66.31461225621419
21,2020-08-31,46,1625,0,533819,8.61715300504478,340.0,63.69200047207012
21,2020-09-01,67,1664,0,533819,12.551070681260878,363.0,68.0005769745925
21,2020-09-02,64,1766,0,533819,11.989082441801434,365.0,68.3752358008988
21,2020-09-03,78,1540,0,533819,14.611694225945499,372.0,69.68654169297083
21,2020-09-04,66,1585,0,533819,12.363741268107727,368.0,68.93722404035825
21,2020-09-05,32,1050,0,533819,5.994541220900717,371.0,69.49921227981768
21,2020-09-06,27,494,0,533819,5.0578941551349805,380.0,71.18517699819601
21,2020-09-07,114,1956,0,533819,21.355553099458806,448.0,83.92357709261005
21,2020-09-08,121,2325,0,533819,22.666858991530837,502.0,94.03936540288001
21,2020-09-09,73,1990,0,533819,13.675047160179762,511.0,95.72533012125834
21,2020-09-10,114,2352,0,533819,21.355553099458806,547.0,102.46918899477163
21,2020-09-11,83,2495,0,533819,15.548341291711235,564.0,105.65378901837514
21,2020-09-12,50,1305,0,533819,9.36647065765737,582.0,109.0257184551318
21,2020-09-13,36,668,0,533819,6.743858873513307,591.0,110.71168317351011
21,2020-09-14,76,1843,0,533819,14.237035399639204,553.0,103.59316547369052
21,2020-09-15,83,1816,0,533819,15.548341291711235,515.0,96.47464777387093
21,2020-09-16,78,1863,0,533819,14.611694225945499,520.0,97.41129483963667
21,2020-09-17,86,1622,0,533819,16.110329531170677,492.0,92.16607127134853
21,2020-09-18,106,1857,0,533819,19.856917794233627,515.0,96.47464777387093
21,2020-09-19,57,1010,0,533819,10.677776549729403,522.0,97.78595366594296
21,2020-09-20,59,651,0,533819,11.052435376035698,545.0,102.09453016846535
21,2020-09-21,92,1349,0,533819,17.23430601008956,561.0,105.0918007789157
21,2020-09-22,96,1274,0,533819,17.983623662702154,574.0,107.52708314990662
21,2020-09-23,114,1302,0,533819,21.355553099458806,610.0,114.27094202341992
21,2020-09-24,109,1317,0,533819,20.418906033693066,633.0,118.57951852594232
21,2020-09-25,85,1346,0,533819,15.92300011801753,612.0,114.64560084972622
21,2020-09-26,66,885,0,533819,12.363741268107727,621.0,116.33156556810455
21,2020-09-27,27,223,0,533819,5.0578941551349805,589.0,110.33702434720384
21,2020-09-28,92,1370,0,533819,17.23430601008956,589.0,110.33702434720384
21,2020-09-29,81,1230,0,533819,15.173682465404942,574.0,107.52708314990662
21,2020-09-30,120,1183,0,533819,22.47952957837769,580.0,108.65105962882551
21,2020-10-01,86,1270,0,533819,16.110329531170677,557.0,104.34248312630311
21,2020-10-02,94,1375,0,533819,17.608964836395856,566.0,106.02844784468144
21,2020-10-03,44,753,0,533819,8.242494178738486,544.0,101.90720075531219
21,2020-10-04,20,248,0,533819,3.746588263062948,537.0,100.59589486324015
21,2020-10-05,127,1329,0,533819,23.79083547044972,572.0,107.15242432360033
21,2020-10-06,82,1149,0,533819,15.361011878558088,573.0,107.33975373675347
21,2020-10-07,151,1244,0,533819,28.286741386125257,604.0,113.14696554450103
21,2020-10-08,115,1293,0,533819,21.54288251261195,633.0,118.57951852594232
21,2020-10-09,145,1441,0,533819,27.162764907206377,684.0,128.13331859675282
21,2020-10-10,97,831,0,533819,18.1709530758553,737.0,138.06177749386964
21,2020-10-11,25,269,0,533819,4.683235328828685,742.0,138.99842455963537
