dep,jour,P,cl_age90,pop,taux_incidence_quot,positif_7j,taux_incid_7j,dep_ok
25,2020-07-17,3,0,539449.0,0.5561230069941737,19.0,3.522112377629767,Doubs
25,2020-07-18,2,0,539449.0,0.3707486713294492,19.0,3.522112377629767,Doubs
25,2020-07-19,0,0,539449.0,0.0,15.0,2.7806150349708685,Doubs
25,2020-07-20,9,0,539449.0,1.6683690209825208,18.0,3.3367380419650416,Doubs
25,2020-07-21,4,0,539449.0,0.7414973426588983,21.0,3.892861048959216,Doubs
25,2020-07-22,3,0,539449.0,0.5561230069941737,22.0,4.07823538462394,Doubs
25,2020-07-23,5,0,539449.0,0.9268716783236228,26.0,4.819732727282839,Doubs
25,2020-07-24,6,0,539449.0,1.1122460139883474,29.0,5.375855734277011,Doubs
25,2020-07-25,2,0,539449.0,0.3707486713294492,29.0,5.375855734277011,Doubs
25,2020-07-26,1,0,539449.0,0.18537433566472455,30.0,5.561230069941738,Doubs
25,2020-07-27,6,0,539449.0,1.1122460139883474,27.0,5.0051070629475625,Doubs
25,2020-07-28,4,0,539449.0,0.7414973426588983,27.0,5.0051070629475625,Doubs
25,2020-07-29,5,0,539449.0,0.9268716783236228,29.0,5.375855734277011,Doubs
25,2020-07-30,8,0,539449.0,1.4829946853177969,32.0,5.931978741271187,Doubs
25,2020-07-31,8,0,539449.0,1.4829946853177969,34.0,6.302727412600635,Doubs
25,2020-08-01,3,0,539449.0,0.5561230069941737,35.0,6.4881017482653585,Doubs
25,2020-08-02,2,0,539449.0,0.3707486713294492,36.0,6.673476083930083,Doubs
25,2020-08-03,8,0,539449.0,1.4829946853177969,38.0,7.044224755259534,Doubs
25,2020-08-04,1,0,539449.0,0.18537433566472455,35.0,6.4881017482653585,Doubs
25,2020-08-05,3,0,539449.0,0.5561230069941737,33.0,6.1173530769359115,Doubs
25,2020-08-06,10,0,539449.0,1.8537433566472457,35.0,6.4881017482653585,Doubs
25,2020-08-07,4,0,539449.0,0.7414973426588983,31.0,5.746604405606461,Doubs
25,2020-08-08,3,0,539449.0,0.5561230069941737,31.0,5.746604405606461,Doubs
25,2020-08-09,0,0,539449.0,0.0,29.0,5.375855734277011,Doubs
25,2020-08-10,12,0,539449.0,2.224492027976695,33.0,6.1173530769359115,Doubs
25,2020-08-11,8,0,539449.0,1.4829946853177969,40.0,7.414973426588983,Doubs
25,2020-08-12,11,0,539449.0,2.03911769231197,48.0,8.89796811190678,Doubs
25,2020-08-13,17,0,539449.0,3.1513637063003177,55.0,10.19558846155985,Doubs
25,2020-08-14,17,0,539449.0,3.1513637063003177,68.0,12.60545482520127,Doubs
25,2020-08-15,3,0,539449.0,0.5561230069941737,68.0,12.60545482520127,Doubs
25,2020-08-16,3,0,539449.0,0.5561230069941737,71.0,13.161577832195446,Doubs
25,2020-08-17,18,0,539449.0,3.3367380419650416,77.0,14.273823846183793,Doubs
25,2020-08-18,26,0,539449.0,4.819732727282839,95.0,17.610561888148833,Doubs
25,2020-08-19,13,0,539449.0,2.4098663636414197,97.0,17.981310559478285,Doubs
25,2020-08-20,14,0,539449.0,2.595240699306144,94.0,17.42518755248411,Doubs
25,2020-08-21,16,0,539449.0,2.9659893706355933,93.0,17.239813216819385,Doubs
25,2020-08-22,3,0,539449.0,0.5561230069941737,93.0,17.239813216819385,Doubs
25,2020-08-23,4,0,539449.0,0.7414973426588983,94.0,17.42518755248411,Doubs
25,2020-08-24,17,0,539449.0,3.1513637063003177,93.0,17.239813216819385,Doubs
25,2020-08-25,30,0,539449.0,5.561230069941738,97.0,17.981310559478285,Doubs
25,2020-08-26,28,0,539449.0,5.190481398612288,112.0,20.761925594449156,Doubs
25,2020-08-27,30,0,539449.0,5.561230069941738,128.0,23.727914965084747,Doubs
25,2020-08-28,34,0,539449.0,6.302727412600635,146.0,27.064653007049785,Doubs
25,2020-08-29,17,0,539449.0,3.1513637063003177,160.0,29.65989370635593,Doubs
25,2020-08-30,8,0,539449.0,1.4829946853177969,164.0,30.401391049014826,Doubs
25,2020-08-31,45,0,539449.0,8.341845104912604,192.0,35.59187244762712,Doubs
25,2020-09-01,30,0,539449.0,5.561230069941738,192.0,35.59187244762712,Doubs
25,2020-09-02,30,0,539449.0,5.561230069941738,194.0,35.96262111895657,Doubs
25,2020-09-03,22,0,539449.0,4.07823538462394,186.0,34.47962643363877,Doubs
25,2020-09-04,56,0,539449.0,10.380962797224576,208.0,38.55786181826271,Doubs
25,2020-09-05,30,0,539449.0,5.561230069941738,221.0,40.967728181904135,Doubs
25,2020-09-06,6,0,539449.0,1.1122460139883474,219.0,40.59697951057469,Doubs
25,2020-09-07,46,0,539449.0,8.52721944057733,220.0,40.7823538462394,Doubs
25,2020-09-08,51,0,539449.0,9.454091118900953,241.0,44.67521489519862,Doubs
25,2020-09-09,39,0,539449.0,7.229599090924259,250.0,46.343583916181146,Doubs
25,2020-09-10,51,0,539449.0,9.454091118900953,279.0,51.719439650458156,Doubs
25,2020-09-11,44,0,539449.0,8.15647076924788,267.0,49.49494762248146,Doubs
25,2020-09-12,30,0,539449.0,5.561230069941738,267.0,49.49494762248146,Doubs
25,2020-09-13,6,0,539449.0,1.1122460139883474,267.0,49.49494762248146,Doubs
25,2020-09-14,77,0,539449.0,14.273823846183793,298.0,55.24155202808792,Doubs
25,2020-09-15,63,0,539449.0,11.67858314687765,310.0,57.46604405606462,Doubs
25,2020-09-16,67,0,539449.0,12.420080489536545,338.0,62.656525454676895,Doubs
25,2020-09-17,81,0,539449.0,15.01532118884269,368.0,68.21775552461864,Doubs
25,2020-09-18,64,0,539449.0,11.863957482542373,388.0,71.92524223791314,Doubs
25,2020-09-19,32,0,539449.0,5.931978741271187,390.0,72.29599090924258,Doubs
25,2020-09-20,5,0,539449.0,0.9268716783236228,389.0,72.11061657357786,Doubs
25,2020-09-21,67,0,539449.0,12.420080489536545,379.0,70.2568732169306,Doubs
25,2020-09-22,49,0,539449.0,9.083342447571503,365.0,67.66163251762447,Doubs
25,2020-09-23,57,0,539449.0,10.5663371328893,355.0,65.80788916097723,Doubs
25,2020-09-24,77,0,539449.0,14.273823846183793,351.0,65.06639181831832,Doubs
25,2020-09-25,39,0,539449.0,7.229599090924259,326.0,60.43203342670021,Doubs
25,2020-09-26,24,0,539449.0,4.44898405595339,318.0,58.94903874138242,Doubs
25,2020-09-27,1,0,539449.0,0.18537433566472455,314.0,58.20754139872353,Doubs
25,2020-09-28,59,0,539449.0,10.937085804218748,306.0,56.724546713405715,Doubs
25,2020-09-29,41,0,539449.0,7.6003477622537075,298.0,55.24155202808792,Doubs
25,2020-09-30,58,0,539449.0,10.751711468554022,299.0,55.42692636375264,Doubs
25,2020-10-01,51,0,539449.0,9.454091118900953,273.0,50.60719363646981,Doubs
25,2020-10-02,37,0,539449.0,6.858850419594807,271.0,50.23644496514037,Doubs
25,2020-10-03,39,0,539449.0,7.229599090924259,286.0,53.017060000111215,Doubs
25,2020-10-04,1,0,539449.0,0.18537433566472455,286.0,53.017060000111215,Doubs
25,2020-10-05,68,0,539449.0,12.60545482520127,295.0,54.68542902109375,Doubs
25,2020-10-06,47,0,539449.0,8.712593776242057,301.0,55.7976750350821,Doubs
25,2020-10-07,66,0,539449.0,12.23470615387182,309.0,57.28066972039989,Doubs
25,2020-10-08,94,0,539449.0,17.42518755248411,352.0,65.25176615398304,Doubs
25,2020-10-09,83,0,539449.0,15.38606986017214,398.0,73.77898559456038,Doubs
25,2020-10-10,67,0,539449.0,12.420080489536545,426.0,78.96946699317266,Doubs
25,2020-10-11,10,0,539449.0,1.8537433566472457,435.0,80.63783601415518,Doubs
25,2020-10-12,149,0,539449.0,27.62077601404396,516.0,95.65315720299787,Doubs
25,2020-10-13,135,0,539449.0,25.025535314737816,604.0,111.96609874149364,Doubs
25,2020-10-14,141,0,539449.0,26.137781328726163,679.0,125.86917391634798,Doubs
25,2020-10-15,169,0,539449.0,31.328262727338448,754.0,139.77224909120233,Doubs
25,2020-10-16,191,0,539449.0,35.40649811196239,862.0,159.79267734299256,Doubs
25,2020-10-17,160,0,539449.0,29.65989370635593,955.0,177.03249055981198,Doubs
25,2020-10-18,17,0,539449.0,3.1513637063003177,962.0,178.33011090946502,Doubs
25,2020-10-19,321,0,539449.0,59.50516174837658,1134.0,210.21449664379762,Doubs
25,2020-10-20,284,0,539449.0,52.64631132878178,1283.0,237.8352726578416,Doubs
25,2020-10-21,375,0,539449.0,69.51537587427171,1517.0,281.2128672033872,Doubs
25,2020-10-22,410,0,539449.0,76.00347762253706,1758.0,325.8880820985858,Doubs
25,2020-10-23,423,0,539449.0,78.41334398617849,1990.0,368.8949279728019,Doubs
25,2020-10-24,216,0,539449.0,40.0408565035805,2046.0,379.2758907700265,Doubs
25,2020-10-25,37,0,539449.0,6.858850419594807,2066.0,382.98337748332085,Doubs
25,2020-10-26,600,0,539449.0,111.22460139883472,2345.0,434.7028171337792,Doubs
25,2020-10-27,533,0,539449.0,98.8045209092982,2594.0,480.8610267142955,Doubs
25,2020-10-28,562,0,539449.0,104.18037664357522,2781.0,515.526027483599,Doubs
25,2020-10-29,580,0,539449.0,107.51711468554024,2951.0,547.0396645466021,Doubs
25,2020-10-30,681,0,539449.0,126.23992258767744,3209.0,594.8662431481011,Doubs
25,2020-10-31,489,0,539449.0,90.64805014005032,3482.0,645.4734367845708,Doubs
25,2020-11-01,39,0,539449.0,7.229599090924259,3484.0,645.8441854559004,Doubs
25,2020-11-02,994,0,539449.0,184.2620896507362,3878.0,718.8816737078018,Doubs
25,2020-11-03,793,0,539449.0,147.0018481821266,4138.0,767.0790009806302,Doubs
25,2020-11-04,647,0,539449.0,119.9371951750768,4223.0,782.8358195121318,Doubs
25,2020-11-05,593,0,539449.0,109.92698104918165,4236.0,785.2456858757733,Doubs
25,2020-11-06,518,0,539449.0,96.02390587432731,4073.0,755.0296691624231,Doubs
25,2020-11-07,325,0,539449.0,60.24665909103548,3909.0,724.6282781134082,Doubs
25,2020-11-08,41,0,539449.0,7.6003477622537075,3911.0,724.9990267847377,Doubs
25,2020-11-09,719,0,539449.0,133.28414734293696,3636.0,674.0210844769384,Doubs
25,2020-11-10,573,0,539449.0,106.21949433588719,3416.0,633.2387306306991,Doubs
25,2020-11-11,30,0,539449.0,5.561230069941738,2799.0,518.8627655255641,Doubs
25,2020-11-12,585,0,539449.0,108.44398636386387,2791.0,517.3797708402462,Doubs
25,2020-11-13,470,0,539449.0,87.12593776242053,2743.0,508.48180272833946,Doubs
25,2020-11-14,170,0,539449.0,31.513637063003173,2588.0,479.7487807003072,Doubs
25,2020-11-15,27,0,539449.0,5.0051070629475625,2574.0,477.153540001001,Doubs
25,2020-11-16,461,0,539449.0,85.45756874143801,2316.0,429.3269613995021,Doubs
25,2020-11-17,318,0,539449.0,58.94903874138242,2061.0,382.0565058049974,Doubs
25,2020-11-18,235,0,539449.0,43.56296888121027,2266.0,420.05824461626577,Doubs
25,2020-11-19,276,0,539449.0,51.16331664346397,1957.0,362.77757489586594,Doubs
25,2020-11-20,242,0,539449.0,44.86058923086334,1729.0,320.5122263643088,Doubs
25,2020-11-21,145,0,539449.0,26.87927867138506,1704.0,315.87786797269064,Doubs
25,2020-11-22,23,0,539449.0,4.263609720288665,1700.0,315.13637063003176,Doubs
25,2020-11-23,287,0,539449.0,53.202434335775955,1526.0,282.8812362243697,Doubs
25,2020-11-24,192,0,539449.0,35.59187244762712,1400.0,259.5240699306144,Doubs
25,2020-11-25,192,0,539449.0,35.59187244762712,1357.0,251.55297349703125,Doubs
25,2020-11-26,190,0,539449.0,35.221123776297674,1271.0,235.61078062986493,Doubs
25,2020-11-27,215,0,539449.0,39.85548216791578,1244.0,230.60567356691732,Doubs
25,2020-11-28,141,0,539449.0,26.137781328726163,1240.0,229.86417622425847,Doubs
25,2020-11-29,17,0,539449.0,3.1513637063003177,1234.0,228.75193021027007,Doubs
25,2020-11-30,261,0,539449.0,48.38270160849312,1208.0,223.93219748298733,Doubs
25,2020-12-01,208,0,539449.0,38.55786181826271,1224.0,226.8981868536229,Doubs
25,2020-12-02,189,0,539449.0,35.03574944063294,1221.0,226.3420638466286,Doubs
25,2020-12-03,204,0,539449.0,37.81636447560381,1235.0,228.93730454593484,Doubs
25,2020-12-04,230,0,539449.0,42.636097202886646,1250.0,231.7179195809057,Doubs
25,2020-12-05,147,0,539449.0,27.25002734271451,1256.0,232.83016559489403,Doubs
25,2020-12-06,16,0,539449.0,2.9659893706355933,1255.0,232.64479125922927,Doubs
25,2020-12-07,364,0,539449.0,67.47625818195975,1358.0,251.73834783269595,Doubs
25,2020-12-08,182,0,539449.0,33.738129090979875,1332.0,246.9186151054131,Doubs
25,2020-12-09,247,0,539449.0,45.78746090918696,1390.0,257.67032657396715,Doubs
25,2020-12-10,237,0,539449.0,43.93371755253972,1423.0,263.787679650903,Doubs
25,2020-12-11,211,0,539449.0,39.11398482525688,1404.0,260.2655672732733,Doubs
25,2020-12-12,190,0,539449.0,35.221123776297674,1447.0,268.23666370685646,Doubs
25,2020-12-13,24,0,539449.0,4.44898405595339,1455.0,269.7196583921742,Doubs
25,2020-12-14,318,0,539449.0,58.94903874138242,1409.0,261.1924389515969,Doubs
25,2020-12-15,277,0,539449.0,51.34869097912871,1504.0,278.80300083974583,Doubs
25,2020-12-16,275,0,539449.0,50.97794230779925,1532.0,283.993482238358,Doubs
25,2020-12-17,264,0,539449.0,48.93882461548729,1559.0,288.9985893013056,Doubs
25,2020-12-18,303,0,539449.0,56.168423706411545,1651.0,306.05302818246025,Doubs
25,2020-12-19,184,0,539449.0,34.10887776230932,1645.0,304.94078216847186,Doubs
25,2020-12-20,30,0,539449.0,5.561230069941738,1651.0,306.05302818246025,Doubs
25,2020-12-21,392,0,539449.0,72.66673958057203,1725.0,319.7707290216498,Doubs
25,2020-12-22,317,0,539449.0,58.76366440571768,1765.0,327.1857024482388,Doubs
25,2020-12-23,268,0,539449.0,49.68032195814618,1758.0,325.8880820985858,Doubs
25,2020-12-24,228,0,539449.0,42.2653485315572,1722.0,319.21460601465566,Doubs
25,2020-12-25,9,0,539449.0,1.6683690209825208,1428.0,264.7145513292267,Doubs
25,2020-12-26,238,0,539449.0,44.11909188820445,1482.0,274.72476545512177,Doubs
25,2020-12-27,9,0,539449.0,1.6683690209825208,1461.0,270.83190440616255,Doubs
25,2020-12-28,372,0,539449.0,68.95925286727754,1441.0,267.12441769286806,Doubs
25,2020-12-29,321,0,539449.0,59.50516174837658,1445.0,267.865915035527,Doubs
25,2020-12-30,380,0,539449.0,70.44224755259533,1557.0,288.6278406299762,Doubs
25,2020-12-31,273,0,539449.0,50.60719363646981,1602.0,296.96968573488874,Doubs
25,2021-01-01,11,0,539449.0,2.03911769231197,1604.0,297.3404344062181,Doubs
25,2021-01-02,260,0,539449.0,48.19732727282839,1626.0,301.41866979084216,Doubs
25,2021-01-03,15,0,539449.0,2.7806150349708685,1632.0,302.5309158048305,Doubs
39,2020-05-13,0,0,257849.0,0.0,,,Jura
39,2020-05-14,0,0,257849.0,0.0,,,Jura
39,2020-05-15,6,0,257849.0,2.32694328851382,,,Jura
39,2020-05-16,0,0,257849.0,0.0,,,Jura
39,2020-05-17,1,0,257849.0,0.38782388141897,,,Jura
39,2020-05-18,0,0,257849.0,0.0,,,Jura
39,2020-05-19,1,0,257849.0,0.38782388141897,8.0,3.10259105135176,Jura
39,2020-05-20,2,0,257849.0,0.7756477628379399,10.0,3.8782388141897006,Jura
39,2020-05-21,2,0,257849.0,0.7756477628379399,12.0,4.65388657702764,Jura
39,2020-05-22,7,0,257849.0,2.7147671699327898,13.0,5.0417104584466115,Jura
39,2020-05-23,0,0,257849.0,0.0,13.0,5.0417104584466115,Jura
39,2020-05-24,0,0,257849.0,0.0,12.0,4.65388657702764,Jura
39,2020-05-25,3,0,257849.0,1.16347164425691,15.0,5.817358221284549,Jura
39,2020-05-26,0,0,257849.0,0.0,14.0,5.4295343398655795,Jura
39,2020-05-27,0,0,257849.0,0.0,12.0,4.65388657702764,Jura
39,2020-05-28,0,0,257849.0,0.0,10.0,3.8782388141897006,Jura
39,2020-05-29,0,0,257849.0,0.0,3.0,1.16347164425691,Jura
39,2020-05-30,0,0,257849.0,0.0,3.0,1.16347164425691,Jura
39,2020-05-31,0,0,257849.0,0.0,3.0,1.16347164425691,Jura
39,2020-06-01,0,0,257849.0,0.0,0.0,0.0,Jura
39,2020-06-02,0,0,257849.0,0.0,0.0,0.0,Jura
39,2020-06-03,0,0,257849.0,0.0,0.0,0.0,Jura
39,2020-06-04,1,0,257849.0,0.38782388141897,1.0,0.38782388141897,Jura
39,2020-06-05,0,0,257849.0,0.0,1.0,0.38782388141897,Jura
39,2020-06-06,0,0,257849.0,0.0,1.0,0.38782388141897,Jura
39,2020-06-07,0,0,257849.0,0.0,1.0,0.38782388141897,Jura
39,2020-06-08,1,0,257849.0,0.38782388141897,2.0,0.7756477628379399,Jura
39,2020-06-09,1,0,257849.0,0.38782388141897,3.0,1.16347164425691,Jura
39,2020-06-10,1,0,257849.0,0.38782388141897,4.0,1.5512955256758798,Jura
39,2020-06-11,1,0,257849.0,0.38782388141897,4.0,1.5512955256758798,Jura
39,2020-06-12,0,0,257849.0,0.0,4.0,1.5512955256758798,Jura
39,2020-06-13,0,0,257849.0,0.0,4.0,1.5512955256758798,Jura
39,2020-06-14,0,0,257849.0,0.0,4.0,1.5512955256758798,Jura
39,2020-06-15,0,0,257849.0,0.0,3.0,1.16347164425691,Jura
39,2020-06-16,3,0,257849.0,1.16347164425691,5.0,1.9391194070948503,Jura
39,2020-06-17,2,0,257849.0,0.7756477628379399,6.0,2.32694328851382,Jura
39,2020-06-18,0,0,257849.0,0.0,5.0,1.9391194070948503,Jura
39,2020-06-19,0,0,257849.0,0.0,5.0,1.9391194070948503,Jura
39,2020-06-20,0,0,257849.0,0.0,5.0,1.9391194070948503,Jura
39,2020-06-21,0,0,257849.0,0.0,5.0,1.9391194070948503,Jura
39,2020-06-22,2,0,257849.0,0.7756477628379399,7.0,2.7147671699327898,Jura
39,2020-06-23,2,0,257849.0,0.7756477628379399,6.0,2.32694328851382,Jura
39,2020-06-24,0,0,257849.0,0.0,4.0,1.5512955256758798,Jura
39,2020-06-25,1,0,257849.0,0.38782388141897,5.0,1.9391194070948503,Jura
39,2020-06-26,1,0,257849.0,0.38782388141897,6.0,2.32694328851382,Jura
39,2020-06-27,0,0,257849.0,0.0,6.0,2.32694328851382,Jura
39,2020-06-28,2,0,257849.0,0.7756477628379399,8.0,3.10259105135176,Jura
39,2020-06-29,2,0,257849.0,0.7756477628379399,8.0,3.10259105135176,Jura
39,2020-06-30,0,0,257849.0,0.0,6.0,2.32694328851382,Jura
39,2020-07-01,2,0,257849.0,0.7756477628379399,8.0,3.10259105135176,Jura
39,2020-07-02,1,0,257849.0,0.38782388141897,8.0,3.10259105135176,Jura
39,2020-07-03,1,0,257849.0,0.38782388141897,8.0,3.10259105135176,Jura
39,2020-07-04,1,0,257849.0,0.38782388141897,9.0,3.4904149327707303,Jura
39,2020-07-05,1,0,257849.0,0.38782388141897,8.0,3.10259105135176,Jura
39,2020-07-06,0,0,257849.0,0.0,6.0,2.32694328851382,Jura
39,2020-07-07,1,0,257849.0,0.38782388141897,7.0,2.7147671699327898,Jura
39,2020-07-08,2,0,257849.0,0.7756477628379399,7.0,2.7147671699327898,Jura
39,2020-07-09,1,0,257849.0,0.38782388141897,7.0,2.7147671699327898,Jura
39,2020-07-10,6,0,257849.0,2.32694328851382,12.0,4.65388657702764,Jura
39,2020-07-11,0,0,257849.0,0.0,11.0,4.266062695608671,Jura
39,2020-07-12,0,0,257849.0,0.0,10.0,3.8782388141897006,Jura
39,2020-07-13,3,0,257849.0,1.16347164425691,13.0,5.0417104584466115,Jura
39,2020-07-14,0,0,257849.0,0.0,12.0,4.65388657702764,Jura
39,2020-07-15,0,0,257849.0,0.0,10.0,3.8782388141897006,Jura
39,2020-07-16,1,0,257849.0,0.38782388141897,10.0,3.8782388141897006,Jura
39,2020-07-17,7,0,257849.0,2.7147671699327898,11.0,4.266062695608671,Jura
39,2020-07-18,2,0,257849.0,0.7756477628379399,13.0,5.0417104584466115,Jura
39,2020-07-19,4,0,257849.0,1.5512955256758798,17.0,6.59300598412249,Jura
39,2020-07-20,3,0,257849.0,1.16347164425691,17.0,6.59300598412249,Jura
39,2020-07-21,2,0,257849.0,0.7756477628379399,19.0,7.3686537469604305,Jura
39,2020-07-22,0,0,257849.0,0.0,19.0,7.3686537469604305,Jura
39,2020-07-23,4,0,257849.0,1.5512955256758798,22.0,8.532125391217342,Jura
39,2020-07-24,6,0,257849.0,2.32694328851382,21.0,8.144301509798371,Jura
39,2020-07-25,1,0,257849.0,0.38782388141897,20.0,7.756477628379401,Jura
39,2020-07-26,1,0,257849.0,0.38782388141897,17.0,6.59300598412249,Jura
39,2020-07-27,3,0,257849.0,1.16347164425691,17.0,6.59300598412249,Jura
39,2020-07-28,0,0,257849.0,0.0,15.0,5.817358221284549,Jura
39,2020-07-29,2,0,257849.0,0.7756477628379399,17.0,6.59300598412249,Jura
39,2020-07-30,0,0,257849.0,0.0,13.0,5.0417104584466115,Jura
39,2020-07-31,0,0,257849.0,0.0,7.0,2.7147671699327898,Jura
39,2020-08-01,1,0,257849.0,0.38782388141897,7.0,2.7147671699327898,Jura
39,2020-08-02,0,0,257849.0,0.0,6.0,2.32694328851382,Jura
39,2020-08-03,1,0,257849.0,0.38782388141897,4.0,1.5512955256758798,Jura
39,2020-08-04,1,0,257849.0,0.38782388141897,5.0,1.9391194070948503,Jura
39,2020-08-05,2,0,257849.0,0.7756477628379399,5.0,1.9391194070948503,Jura
39,2020-08-06,1,0,257849.0,0.38782388141897,6.0,2.32694328851382,Jura
39,2020-08-07,6,0,257849.0,2.32694328851382,12.0,4.65388657702764,Jura
39,2020-08-08,3,0,257849.0,1.16347164425691,14.0,5.4295343398655795,Jura
39,2020-08-09,0,0,257849.0,0.0,14.0,5.4295343398655795,Jura
39,2020-08-10,2,0,257849.0,0.7756477628379399,15.0,5.817358221284549,Jura
39,2020-08-11,2,0,257849.0,0.7756477628379399,16.0,6.205182102703519,Jura
39,2020-08-12,3,0,257849.0,1.16347164425691,17.0,6.59300598412249,Jura
39,2020-08-13,2,0,257849.0,0.7756477628379399,18.0,6.980829865541461,Jura
39,2020-08-14,6,0,257849.0,2.32694328851382,18.0,6.980829865541461,Jura
39,2020-08-15,1,0,257849.0,0.38782388141897,16.0,6.205182102703519,Jura
39,2020-08-16,2,0,257849.0,0.7756477628379399,18.0,6.980829865541461,Jura
39,2020-08-17,5,0,257849.0,1.9391194070948503,21.0,8.144301509798371,Jura
39,2020-08-18,7,0,257849.0,2.7147671699327898,26.0,10.083420916893221,Jura
39,2020-08-19,3,0,257849.0,1.16347164425691,26.0,10.083420916893221,Jura
39,2020-08-20,7,0,257849.0,2.7147671699327898,31.0,12.022540323988073,Jura
39,2020-08-21,7,0,257849.0,2.7147671699327898,32.0,12.410364205407038,Jura
39,2020-08-22,4,0,257849.0,1.5512955256758798,35.0,13.573835849663949,Jura
39,2020-08-23,0,0,257849.0,0.0,33.0,12.798188086826013,Jura
39,2020-08-24,6,0,257849.0,2.32694328851382,34.0,13.18601196824498,Jura
39,2020-08-25,5,0,257849.0,1.9391194070948503,32.0,12.410364205407038,Jura
39,2020-08-26,7,0,257849.0,2.7147671699327898,36.0,13.961659731082921,Jura
39,2020-08-27,9,0,257849.0,3.4904149327707303,38.0,14.737307493920861,Jura
39,2020-08-28,12,0,257849.0,4.65388657702764,43.0,16.67642690101571,Jura
39,2020-08-29,7,0,257849.0,2.7147671699327898,46.0,17.83989854527262,Jura
39,2020-08-30,1,0,257849.0,0.38782388141897,47.0,18.227722426691596,Jura
39,2020-08-31,6,0,257849.0,2.32694328851382,47.0,18.227722426691596,Jura
39,2020-09-01,18,0,257849.0,6.980829865541461,60.0,23.269432885138198,Jura
39,2020-09-02,7,0,257849.0,2.7147671699327898,60.0,23.269432885138198,Jura
39,2020-09-03,5,0,257849.0,1.9391194070948503,56.0,21.718137359462318,Jura
39,2020-09-04,17,0,257849.0,6.59300598412249,61.0,23.657256766557175,Jura
39,2020-09-05,6,0,257849.0,2.32694328851382,60.0,23.269432885138198,Jura
39,2020-09-06,3,0,257849.0,1.16347164425691,62.0,24.045080647976146,Jura
39,2020-09-07,6,0,257849.0,2.32694328851382,62.0,24.045080647976146,Jura
39,2020-09-08,16,0,257849.0,6.205182102703519,60.0,23.269432885138198,Jura
39,2020-09-09,10,0,257849.0,3.8782388141897006,63.0,24.43290452939511,Jura
39,2020-09-10,8,0,257849.0,3.10259105135176,66.0,25.596376173652025,Jura
39,2020-09-11,13,0,257849.0,5.0417104584466115,62.0,24.045080647976146,Jura
39,2020-09-12,16,0,257849.0,6.205182102703519,72.0,27.923319462165843,Jura
39,2020-09-13,6,0,257849.0,2.32694328851382,75.0,29.086791106422748,Jura
39,2020-09-14,14,0,257849.0,5.4295343398655795,83.0,32.18938215777451,Jura
39,2020-09-15,10,0,257849.0,3.8782388141897006,77.0,29.862438869260693,Jura
39,2020-09-16,18,0,257849.0,6.980829865541461,85.0,32.96502992061245,Jura
39,2020-09-17,16,0,257849.0,6.205182102703519,93.0,36.067620971964224,Jura
39,2020-09-18,14,0,257849.0,5.4295343398655795,94.0,36.45544485338319,Jura
39,2020-09-19,4,0,257849.0,1.5512955256758798,82.0,31.80155827635554,Jura
39,2020-09-20,1,0,257849.0,0.38782388141897,77.0,29.862438869260693,Jura
39,2020-09-21,22,0,257849.0,8.532125391217342,85.0,32.96502992061245,Jura
39,2020-09-22,26,0,257849.0,10.083420916893221,101.0,39.17021202331597,Jura
39,2020-09-23,20,0,257849.0,7.756477628379401,103.0,39.94585978615391,Jura
39,2020-09-24,26,0,257849.0,10.083420916893221,113.0,43.82409860034361,Jura
39,2020-09-25,19,0,257849.0,7.3686537469604305,118.0,45.76321800743846,Jura
39,2020-09-26,12,0,257849.0,4.65388657702764,126.0,48.86580905879022,Jura
39,2020-09-27,2,0,257849.0,0.7756477628379399,127.0,49.25363294020919,Jura
39,2020-09-28,18,0,257849.0,6.980829865541461,123.0,47.70233741453331,Jura
39,2020-09-29,21,0,257849.0,8.144301509798371,118.0,45.76321800743846,Jura
39,2020-09-30,15,0,257849.0,5.817358221284549,113.0,43.82409860034361,Jura
39,2020-10-01,23,0,257849.0,8.91994927263631,110.0,42.6606269560867,Jura
39,2020-10-02,29,0,257849.0,11.246892561150132,120.0,46.538865770276395,Jura
39,2020-10-03,28,0,257849.0,10.859068679731159,136.0,52.74404787297992,Jura
39,2020-10-04,0,0,257849.0,0.0,134.0,51.96840011014197,Jura
39,2020-10-05,20,0,257849.0,7.756477628379401,136.0,52.74404787297992,Jura
39,2020-10-06,32,0,257849.0,12.410364205407038,147.0,57.010110568588594,Jura
39,2020-10-07,36,0,257849.0,13.961659731082921,168.0,65.15441207838697,Jura
39,2020-10-08,36,0,257849.0,13.961659731082921,181.0,70.19612253683357,Jura
39,2020-10-09,76,0,257849.0,29.474614987841722,228.0,88.42384496352518,Jura
39,2020-10-10,39,0,257849.0,15.12513137533983,239.0,92.68990765913384,Jura
39,2020-10-11,5,0,257849.0,1.9391194070948503,244.0,94.6290270662287,Jura
39,2020-10-12,69,0,257849.0,26.75984781790893,293.0,113.6323972557582,Jura
39,2020-10-13,105,0,257849.0,40.72150754899185,366.0,141.94354059934298,Jura
39,2020-10-14,110,0,257849.0,42.6606269560867,440.0,170.6425078243468,Jura
39,2020-10-15,117,0,257849.0,45.37539412601949,521.0,202.05624221928338,Jura
39,2020-10-16,152,0,257849.0,58.949229975683444,597.0,231.53085720712508,Jura
39,2020-10-17,71,0,257849.0,27.53549558074687,629.0,243.94122141253212,Jura
