dep,jour,P,T,cl_age90,pop,taux_positivite_quotidien,positifs_7j,tests_7j,taux_positivite_7j,dep_ok
58,2020-10-08,20,381,0,199596.0,5.2493438320209975,97.0,2360.0,4.110169491525424,Nievre
58,2020-10-09,29,558,0,199596.0,5.197132616487456,117.0,2529.0,4.6263345195729535,Nievre
58,2020-10-10,5,196,0,199596.0,2.5510204081632653,118.0,2444.0,4.828150572831424,Nievre
58,2020-10-11,6,69,0,199596.0,8.695652173913043,123.0,2457.0,5.006105006105006,Nievre
58,2020-10-12,46,791,0,199596.0,5.815423514538558,156.0,2802.0,5.567451820128479,Nievre
58,2020-10-13,33,493,0,199596.0,6.693711967545638,169.0,2855.0,5.919439579684763,Nievre
58,2020-10-14,51,627,0,199596.0,8.133971291866029,190.0,3115.0,6.099518459069022,Nievre
58,2020-10-15,48,659,0,199596.0,7.283763277693474,218.0,3393.0,6.424992631889183,Nievre
58,2020-10-16,62,647,0,199596.0,9.582689335394127,251.0,3482.0,7.208500861573808,Nievre
58,2020-10-17,30,313,0,199596.0,9.584664536741213,276.0,3599.0,7.668796888024452,Nievre
58,2020-10-18,1,68,0,199596.0,1.4705882352941175,271.0,3598.0,7.531962201222901,Nievre
58,2020-10-19,77,894,0,199596.0,8.612975391498884,302.0,3701.0,8.159956768440964,Nievre
58,2020-10-20,84,764,0,199596.0,10.99476439790576,353.0,3972.0,8.887210473313193,Nievre
58,2020-10-21,95,817,0,199596.0,11.627906976744184,397.0,4162.0,9.538683325324364,Nievre
58,2020-10-22,73,686,0,199596.0,10.64139941690962,422.0,4189.0,10.074003342086417,Nievre
58,2020-10-23,61,866,0,199596.0,7.043879907621246,421.0,4408.0,9.5508166969147,Nievre
58,2020-10-24,56,360,0,199596.0,15.555555555555555,447.0,4455.0,10.033670033670033,Nievre
58,2020-10-25,10,98,0,199596.0,10.20408163265306,456.0,4485.0,10.16722408026756,Nievre
58,2020-10-26,151,1096,0,199596.0,13.777372262773724,530.0,4687.0,11.307872839769573,Nievre
58,2020-10-27,128,1051,0,199596.0,12.178877259752618,574.0,4974.0,11.540008041817453,Nievre
58,2020-10-28,116,960,0,199596.0,12.083333333333336,595.0,5117.0,11.627906976744184,Nievre
58,2020-10-29,134,884,0,199596.0,15.15837104072398,656.0,5315.0,12.342427093132644,Nievre
58,2020-10-30,128,1127,0,199596.0,11.357586512866016,723.0,5576.0,12.966284074605452,Nievre
58,2020-10-31,45,418,0,199596.0,10.76555023923445,712.0,5634.0,12.637557685481006,Nievre
58,2020-11-01,19,127,0,199596.0,14.960629921259846,721.0,5663.0,12.731767614338688,Nievre
58,2020-11-02,151,1358,0,199596.0,11.119293078055964,721.0,5925.0,12.168776371308017,Nievre
58,2020-11-03,134,1188,0,199596.0,11.279461279461279,727.0,6062.0,11.992741669416034,Nievre
58,2020-11-04,131,1297,0,199596.0,10.10023130300694,742.0,6399.0,11.595561806532269,Nievre
58,2020-11-05,131,1329,0,199596.0,9.857035364936044,739.0,6844.0,10.797779076563414,Nievre
58,2020-11-06,131,1298,0,199596.0,10.092449922958398,742.0,7015.0,10.577334283677834,Nievre
58,2020-11-07,35,419,0,199596.0,8.353221957040573,732.0,7016.0,10.433295324971494,Nievre
58,2020-11-08,11,101,0,199596.0,10.891089108910892,724.0,6990.0,10.357653791130184,Nievre
58,2020-11-09,106,1445,0,199596.0,7.335640138408303,679.0,7077.0,9.594460929772502,Nievre
58,2020-11-10,95,1117,0,199596.0,8.504923903312445,640.0,7006.0,9.13502711961176,Nievre
58,2020-11-11,8,179,0,199596.0,4.46927374301676,517.0,5888.0,8.780570652173914,Nievre
58,2020-11-12,115,1368,0,199596.0,8.406432748538013,501.0,5927.0,8.452842922220348,Nievre
58,2020-11-13,73,1121,0,199596.0,6.512042818911684,443.0,5750.0,7.7043478260869565,Nievre
58,2020-11-14,31,368,0,199596.0,8.423913043478262,439.0,5699.0,7.703105808036496,Nievre
58,2020-11-15,7,74,0,199596.0,9.459459459459461,435.0,5672.0,7.669252468265162,Nievre
58,2020-11-16,85,1249,0,199596.0,6.805444355484388,414.0,5476.0,7.560262965668371,Nievre
58,2020-11-17,86,1116,0,199596.0,7.706093189964157,405.0,5475.0,7.397260273972603,Nievre
58,2020-11-18,51,695,0,199596.0,7.338129496402877,448.0,5991.0,7.477883491904522,Nievre
58,2020-11-19,63,850,0,199596.0,7.411764705882352,396.0,5473.0,7.235519824593457,Nievre
58,2020-11-20,33,992,0,199596.0,3.3266129032258065,356.0,5344.0,6.661676646706589,Nievre
58,2020-11-21,20,298,0,199596.0,6.711409395973154,345.0,5274.0,6.541524459613197,Nievre
58,2020-11-22,4,79,0,199596.0,5.063291139240507,342.0,5279.0,6.478499715855276,Nievre
58,2020-11-23,41,735,0,199596.0,5.578231292517007,298.0,4765.0,6.253934942287513,Nievre
58,2020-11-24,32,539,0,199596.0,5.936920222634509,244.0,4188.0,5.826170009551097,Nievre
58,2020-11-25,38,464,0,199596.0,8.189655172413794,231.0,3957.0,5.8377558756633805,Nievre
58,2020-11-26,41,889,0,199596.0,4.611923509561304,209.0,3996.0,5.230230230230231,Nievre
58,2020-11-27,53,889,0,199596.0,5.961754780652419,229.0,3893.0,5.882352941176469,Nievre
58,2020-11-28,23,348,0,199596.0,6.609195402298851,232.0,3943.0,5.8838447882323095,Nievre
58,2020-11-29,14,89,0,199596.0,15.730337078651687,242.0,3953.0,6.121932709334682,Nievre
58,2020-11-30,62,786,0,199596.0,7.888040712468192,263.0,4004.0,6.568431568431567,Nievre
58,2020-12-01,27,553,0,199596.0,4.8824593128390585,258.0,4018.0,6.421105027376803,Nievre
58,2020-12-02,42,632,0,199596.0,6.645569620253164,262.0,4186.0,6.258958432871478,Nievre
58,2020-12-03,56,934,0,199596.0,5.995717344753747,277.0,4231.0,6.546915622784213,Nievre
58,2020-12-04,67,844,0,199596.0,7.938388625592418,291.0,4186.0,6.951743908265648,Nievre
58,2020-12-05,54,353,0,199596.0,15.29745042492918,322.0,4191.0,7.6831305177761875,Nievre
58,2020-12-06,11,75,0,199596.0,14.666666666666664,319.0,4177.0,7.637060090974383,Nievre
58,2020-12-07,65,795,0,199596.0,8.176100628930818,322.0,4186.0,7.6923076923076925,Nievre
58,2020-12-08,45,745,0,199596.0,6.04026845637584,340.0,4378.0,7.7661032434901776,Nievre
58,2020-12-09,51,801,0,199596.0,6.367041198501872,349.0,4547.0,7.675390367275129,Nievre
58,2020-12-10,49,1041,0,199596.0,4.7070124879923165,342.0,4654.0,7.348517404383325,Nievre
58,2020-12-11,83,1027,0,199596.0,8.081791626095422,358.0,4837.0,7.401281786231135,Nievre
58,2020-12-12,60,419,0,199596.0,14.319809069212413,364.0,4903.0,7.42402610646543,Nievre
58,2020-12-13,7,77,0,199596.0,9.090909090909092,360.0,4905.0,7.339449541284404,Nievre
58,2020-12-14,68,1043,0,199596.0,6.519654841802492,363.0,5153.0,7.044440131961965,Nievre
58,2020-12-15,47,1073,0,199596.0,4.380242311276794,365.0,5481.0,6.659368728334246,Nievre
58,2020-12-16,56,969,0,199596.0,5.779153766769865,370.0,5649.0,6.549831828642237,Nievre
58,2020-12-17,66,1029,0,199596.0,6.41399416909621,387.0,5637.0,6.865353911655135,Nievre
58,2020-12-18,84,1560,0,199596.0,5.384615384615384,388.0,6170.0,6.288492706645057,Nievre
58,2020-12-19,33,580,0,199596.0,5.689655172413794,361.0,6331.0,5.702100773969357,Nievre
58,2020-12-20,9,124,0,199596.0,7.258064516129032,363.0,6378.0,5.691439322671684,Nievre
58,2020-12-21,140,1926,0,199596.0,7.268951194184838,435.0,7261.0,5.990910342927972,Nievre
58,2020-12-22,72,1956,0,199596.0,3.6809815950920246,460.0,8144.0,5.648330058939097,Nievre
58,2020-12-23,75,1979,0,199596.0,3.7897928246589183,479.0,9154.0,5.23268516495521,Nievre
58,2020-12-24,55,1227,0,199596.0,4.4824775876120615,468.0,9352.0,5.004277159965783,Nievre
58,2020-12-25,1,54,0,199596.0,1.851851851851852,385.0,7846.0,4.906958959979609,Nievre
58,2020-12-26,28,453,0,199596.0,6.181015452538634,380.0,7719.0,4.922917476357041,Nievre
58,2020-12-27,9,96,0,199596.0,9.375,380.0,7691.0,4.940839942790276,Nievre
58,2020-12-28,115,1244,0,199596.0,9.244372990353698,355.0,7009.0,5.064916535882436,Nievre
58,2020-12-29,86,1025,0,199596.0,8.390243902439027,369.0,6078.0,6.071076011846002,Nievre
58,2020-12-30,74,1184,0,199596.0,6.25,368.0,5283.0,6.965739163354155,Nievre
58,2020-12-31,70,861,0,199596.0,8.130081300813007,383.0,4917.0,7.789302420174904,Nievre
70,2020-05-13,1,101,0,233194.0,0.99009900990099,,,,Haute-Saone
70,2020-05-14,5,131,0,233194.0,3.816793893129771,,,,Haute-Saone
70,2020-05-15,2,206,0,233194.0,0.9708737864077668,,,,Haute-Saone
70,2020-05-16,0,103,0,233194.0,0.0,,,,Haute-Saone
70,2020-05-17,0,26,0,233194.0,0.0,,,,Haute-Saone
70,2020-05-18,1,211,0,233194.0,0.4739336492890995,,,,Haute-Saone
70,2020-05-19,1,255,0,233194.0,0.392156862745098,10.0,1033.0,0.968054211035818,Haute-Saone
70,2020-05-20,1,180,0,233194.0,0.5555555555555556,10.0,1112.0,0.8992805755395683,Haute-Saone
70,2020-05-21,0,11,0,233194.0,0.0,5.0,992.0,0.5040322580645161,Haute-Saone
70,2020-05-22,1,166,0,233194.0,0.6024096385542169,4.0,952.0,0.4201680672268908,Haute-Saone
70,2020-05-23,0,80,0,233194.0,0.0,4.0,929.0,0.4305705059203444,Haute-Saone
70,2020-05-24,0,8,0,233194.0,0.0,4.0,911.0,0.4390779363336992,Haute-Saone
70,2020-05-25,0,207,0,233194.0,0.0,3.0,907.0,0.33076074972436603,Haute-Saone
70,2020-05-26,0,203,0,233194.0,0.0,2.0,855.0,0.2339181286549708,Haute-Saone
70,2020-05-27,1,195,0,233194.0,0.5128205128205128,2.0,870.0,0.2298850574712644,Haute-Saone
70,2020-05-28,2,178,0,233194.0,1.1235955056179776,4.0,1037.0,0.3857280617164899,Haute-Saone
70,2020-05-29,1,177,0,233194.0,0.5649717514124294,4.0,1048.0,0.38167938931297707,Haute-Saone
70,2020-05-30,1,118,0,233194.0,0.8474576271186439,5.0,1086.0,0.4604051565377533,Haute-Saone
70,2020-05-31,0,23,0,233194.0,0.0,5.0,1101.0,0.4541326067211626,Haute-Saone
70,2020-06-01,0,57,0,233194.0,0.0,5.0,951.0,0.5257623554153523,Haute-Saone
70,2020-06-02,2,143,0,233194.0,1.3986013986013983,7.0,891.0,0.7856341189674524,Haute-Saone
70,2020-06-03,3,178,0,233194.0,1.6853932584269662,9.0,874.0,1.0297482837528604,Haute-Saone
70,2020-06-04,0,147,0,233194.0,0.0,7.0,843.0,0.8303677342823249,Haute-Saone
70,2020-06-05,0,137,0,233194.0,0.0,6.0,803.0,0.7471980074719801,Haute-Saone
70,2020-06-06,1,132,0,233194.0,0.7575757575757576,6.0,817.0,0.7343941248470013,Haute-Saone
70,2020-06-07,0,43,0,233194.0,0.0,6.0,837.0,0.7168458781362007,Haute-Saone
70,2020-06-08,0,188,0,233194.0,0.0,6.0,968.0,0.6198347107438017,Haute-Saone
70,2020-06-09,1,179,0,233194.0,0.5586592178770949,5.0,1004.0,0.4980079681274901,Haute-Saone
70,2020-06-10,1,163,0,233194.0,0.6134969325153374,3.0,989.0,0.3033367037411527,Haute-Saone
70,2020-06-11,2,102,0,233194.0,1.96078431372549,5.0,944.0,0.5296610169491525,Haute-Saone
70,2020-06-12,1,136,0,233194.0,0.7352941176470588,6.0,943.0,0.6362672322375398,Haute-Saone
70,2020-06-13,0,140,0,233194.0,0.0,5.0,951.0,0.5257623554153523,Haute-Saone
70,2020-06-14,0,45,0,233194.0,0.0,5.0,953.0,0.5246589716684155,Haute-Saone
70,2020-06-15,0,148,0,233194.0,0.0,5.0,913.0,0.547645125958379,Haute-Saone
70,2020-06-16,0,150,0,233194.0,0.0,4.0,884.0,0.4524886877828055,Haute-Saone
70,2020-06-17,1,121,0,233194.0,0.8264462809917356,4.0,842.0,0.4750593824228029,Haute-Saone
70,2020-06-18,0,285,0,233194.0,0.0,2.0,1025.0,0.1951219512195122,Haute-Saone
70,2020-06-19,1,164,0,233194.0,0.6097560975609756,2.0,1053.0,0.1899335232668566,Haute-Saone
70,2020-06-20,0,93,0,233194.0,0.0,2.0,1006.0,0.1988071570576541,Haute-Saone
70,2020-06-21,0,66,0,233194.0,0.0,2.0,1027.0,0.19474196689386564,Haute-Saone
70,2020-06-22,0,177,0,233194.0,0.0,2.0,1056.0,0.1893939393939394,Haute-Saone
70,2020-06-23,0,169,0,233194.0,0.0,2.0,1075.0,0.18604651162790695,Haute-Saone
70,2020-06-24,0,117,0,233194.0,0.0,1.0,1071.0,0.09337068160597572,Haute-Saone
70,2020-06-25,0,101,0,233194.0,0.0,1.0,887.0,0.11273957158962795,Haute-Saone
70,2020-06-26,0,139,0,233194.0,0.0,0.0,862.0,0.0,Haute-Saone
70,2020-06-27,0,105,0,233194.0,0.0,0.0,874.0,0.0,Haute-Saone
70,2020-06-28,0,33,0,233194.0,0.0,0.0,841.0,0.0,Haute-Saone
70,2020-06-29,0,158,0,233194.0,0.0,0.0,822.0,0.0,Haute-Saone
70,2020-06-30,0,143,0,233194.0,0.0,0.0,796.0,0.0,Haute-Saone
70,2020-07-01,0,118,0,233194.0,0.0,0.0,797.0,0.0,Haute-Saone
70,2020-07-02,0,124,0,233194.0,0.0,0.0,820.0,0.0,Haute-Saone
70,2020-07-03,0,145,0,233194.0,0.0,0.0,826.0,0.0,Haute-Saone
70,2020-07-04,0,113,0,233194.0,0.0,0.0,834.0,0.0,Haute-Saone
70,2020-07-05,1,45,0,233194.0,2.2222222222222223,1.0,846.0,0.1182033096926714,Haute-Saone
70,2020-07-06,0,147,0,233194.0,0.0,1.0,835.0,0.11976047904191615,Haute-Saone
70,2020-07-07,1,256,0,233194.0,0.390625,2.0,948.0,0.21097046413502107,Haute-Saone
70,2020-07-08,0,244,0,233194.0,0.0,2.0,1074.0,0.186219739292365,Haute-Saone
70,2020-07-09,0,144,0,233194.0,0.0,2.0,1094.0,0.18281535648994515,Haute-Saone
70,2020-07-10,0,376,0,233194.0,0.0,2.0,1325.0,0.1509433962264151,Haute-Saone
70,2020-07-11,0,95,0,233194.0,0.0,2.0,1307.0,0.1530221882172915,Haute-Saone
70,2020-07-12,1,35,0,233194.0,2.8571428571428568,2.0,1297.0,0.15420200462606012,Haute-Saone
70,2020-07-13,0,167,0,233194.0,0.0,2.0,1317.0,0.15186028853454822,Haute-Saone
70,2020-07-14,0,27,0,233194.0,0.0,1.0,1088.0,0.09191176470588236,Haute-Saone
70,2020-07-15,1,158,0,233194.0,0.6329113924050633,2.0,1002.0,0.1996007984031936,Haute-Saone
70,2020-07-16,0,261,0,233194.0,0.0,2.0,1119.0,0.17873100983020554,Haute-Saone
70,2020-07-17,0,273,0,233194.0,0.0,2.0,1016.0,0.19685039370078736,Haute-Saone
70,2020-07-18,0,134,0,233194.0,0.0,2.0,1055.0,0.18957345971563985,Haute-Saone
70,2020-07-19,0,37,0,233194.0,0.0,1.0,1057.0,0.0946073793755913,Haute-Saone
70,2020-07-20,0,210,0,233194.0,0.0,1.0,1100.0,0.09090909090909093,Haute-Saone
70,2020-07-21,2,259,0,233194.0,0.7722007722007722,3.0,1332.0,0.22522522522522526,Haute-Saone
70,2020-07-22,0,266,0,233194.0,0.0,2.0,1440.0,0.1388888888888889,Haute-Saone
70,2020-07-23,0,226,0,233194.0,0.0,2.0,1405.0,0.1423487544483986,Haute-Saone
70,2020-07-24,3,214,0,233194.0,1.4018691588785046,5.0,1346.0,0.3714710252600297,Haute-Saone
70,2020-07-25,0,158,0,233194.0,0.0,5.0,1370.0,0.36496350364963503,Haute-Saone
70,2020-07-26,0,34,0,233194.0,0.0,5.0,1367.0,0.365764447695684,Haute-Saone
70,2020-07-27,1,239,0,233194.0,0.41841004184100417,6.0,1396.0,0.4297994269340975,Haute-Saone
70,2020-07-28,0,270,0,233194.0,0.0,4.0,1407.0,0.2842928216062545,Haute-Saone
70,2020-07-29,1,228,0,233194.0,0.43859649122807015,5.0,1369.0,0.3652300949598247,Haute-Saone
70,2020-07-30,2,200,0,233194.0,1.0,7.0,1343.0,0.5212211466865228,Haute-Saone
70,2020-07-31,3,245,0,233194.0,1.2244897959183674,7.0,1374.0,0.5094614264919942,Haute-Saone
70,2020-08-01,1,132,0,233194.0,0.7575757575757576,8.0,1348.0,0.5934718100890208,Haute-Saone
70,2020-08-02,0,73,0,233194.0,0.0,8.0,1387.0,0.5767844268204758,Haute-Saone
70,2020-08-03,5,292,0,233194.0,1.7123287671232876,12.0,1440.0,0.8333333333333334,Haute-Saone
70,2020-08-04,4,245,0,233194.0,1.6326530612244898,16.0,1415.0,1.1307420494699647,Haute-Saone
70,2020-08-05,2,192,0,233194.0,1.0416666666666663,17.0,1379.0,1.232777374909355,Haute-Saone
70,2020-08-06,4,272,0,233194.0,1.4705882352941175,19.0,1451.0,1.3094417643004823,Haute-Saone
70,2020-08-07,10,242,0,233194.0,4.132231404958678,26.0,1448.0,1.7955801104972375,Haute-Saone
70,2020-08-08,3,164,0,233194.0,1.829268292682927,28.0,1480.0,1.8918918918918919,Haute-Saone
70,2020-08-09,0,43,0,233194.0,0.0,28.0,1450.0,1.9310344827586208,Haute-Saone
70,2020-08-10,8,319,0,233194.0,2.5078369905956106,31.0,1477.0,2.098849018280298,Haute-Saone
70,2020-08-11,6,243,0,233194.0,2.469135802469136,33.0,1475.0,2.2372881355932206,Haute-Saone
70,2020-08-12,1,285,0,233194.0,0.3508771929824561,32.0,1568.0,2.0408163265306123,Haute-Saone
70,2020-08-13,3,320,0,233194.0,0.9375,31.0,1616.0,1.918316831683168,Haute-Saone
70,2020-08-14,7,400,0,233194.0,1.7500000000000002,28.0,1774.0,1.5783540022547913,Haute-Saone
70,2020-08-15,1,72,0,233194.0,1.3888888888888888,26.0,1682.0,1.5457788347205708,Haute-Saone
70,2020-08-16,3,43,0,233194.0,6.9767441860465125,29.0,1682.0,1.7241379310344829,Haute-Saone
70,2020-08-17,10,436,0,233194.0,2.2935779816513757,31.0,1799.0,1.7231795441912174,Haute-Saone
70,2020-08-18,5,339,0,233194.0,1.4749262536873156,30.0,1895.0,1.58311345646438,Haute-Saone
70,2020-08-19,3,320,0,233194.0,0.9375,32.0,1930.0,1.6580310880829014,Haute-Saone
70,2020-08-20,4,466,0,233194.0,0.8583690987124464,33.0,2076.0,1.5895953757225432,Haute-Saone
70,2020-08-21,2,415,0,233194.0,0.4819277108433736,28.0,2091.0,1.3390722142515543,Haute-Saone
70,2020-08-22,4,228,0,233194.0,1.7543859649122806,31.0,2247.0,1.3796172674677347,Haute-Saone
70,2020-08-23,0,50,0,233194.0,0.0,28.0,2254.0,1.2422360248447204,Haute-Saone
70,2020-08-24,6,657,0,233194.0,0.9132420091324199,24.0,2475.0,0.9696969696969696,Haute-Saone
70,2020-08-25,5,520,0,233194.0,0.9615384615384616,24.0,2656.0,0.9036144578313252,Haute-Saone
70,2020-08-26,0,361,0,233194.0,0.0,21.0,2697.0,0.7786429365962181,Haute-Saone
70,2020-08-27,9,470,0,233194.0,1.9148936170212765,26.0,2701.0,0.9626064420584968,Haute-Saone
70,2020-08-28,8,771,0,233194.0,1.0376134889753563,32.0,3057.0,1.0467778868171411,Haute-Saone
70,2020-08-29,9,259,0,233194.0,3.474903474903475,37.0,3088.0,1.1981865284974091,Haute-Saone
70,2020-08-30,0,70,0,233194.0,0.0,37.0,3108.0,1.1904761904761905,Haute-Saone
70,2020-08-31,10,533,0,233194.0,1.876172607879925,41.0,2984.0,1.3739946380697052,Haute-Saone
70,2020-09-01,8,385,0,233194.0,2.0779220779220777,44.0,2849.0,1.5444015444015444,Haute-Saone
70,2020-09-02,10,497,0,233194.0,2.0120724346076457,54.0,2985.0,1.809045226130653,Haute-Saone
70,2020-09-03,4,522,0,233194.0,0.7662835249042145,49.0,3037.0,1.6134343101745143,Haute-Saone
70,2020-09-04,10,686,0,233194.0,1.4577259475218658,51.0,2952.0,1.7276422764227644,Haute-Saone
70,2020-09-05,12,316,0,233194.0,3.79746835443038,54.0,3009.0,1.794616151545364,Haute-Saone
70,2020-09-06,0,42,0,233194.0,0.0,54.0,2981.0,1.8114726601811475,Haute-Saone
70,2020-09-07,10,631,0,233194.0,1.584786053882726,54.0,3079.0,1.7538161740824942,Haute-Saone
70,2020-09-08,12,590,0,233194.0,2.0338983050847457,58.0,3284.0,1.7661388550548112,Haute-Saone
70,2020-09-09,8,697,0,233194.0,1.1477761836441895,56.0,3484.0,1.6073478760045925,Haute-Saone
70,2020-09-10,8,880,0,233194.0,0.9090909090909092,60.0,3842.0,1.5616866215512752,Haute-Saone
70,2020-09-11,2,726,0,233194.0,0.27548209366391185,52.0,3882.0,1.3395157135497169,Haute-Saone
70,2020-09-12,6,453,0,233194.0,1.3245033112582782,46.0,4019.0,1.1445633242100024,Haute-Saone
70,2020-09-13,3,64,0,233194.0,4.6875,49.0,4041.0,1.2125711457560011,Haute-Saone
70,2020-09-14,6,772,0,233194.0,0.7772020725388601,45.0,4182.0,1.0760401721664277,Haute-Saone
70,2020-09-15,9,660,0,233194.0,1.3636363636363635,42.0,4252.0,0.9877704609595483,Haute-Saone
70,2020-09-16,6,619,0,233194.0,0.9693053311793216,40.0,4174.0,0.9583133684714902,Haute-Saone
70,2020-09-17,6,548,0,233194.0,1.094890510948905,38.0,3842.0,0.989068193649141,Haute-Saone
70,2020-09-18,13,592,0,233194.0,2.195945945945946,49.0,3708.0,1.3214670981661272,Haute-Saone
70,2020-09-19,3,333,0,233194.0,0.9009009009009008,46.0,3588.0,1.282051282051282,Haute-Saone
70,2020-09-20,0,61,0,233194.0,0.0,43.0,3585.0,1.1994421199442118,Haute-Saone
70,2020-09-21,10,575,0,233194.0,1.7391304347826086,47.0,3388.0,1.3872491145218415,Haute-Saone
70,2020-09-22,10,479,0,233194.0,2.0876826722338206,48.0,3207.0,1.4967259120673526,Haute-Saone
70,2020-09-23,5,479,0,233194.0,1.0438413361169103,47.0,3067.0,1.5324421258558854,Haute-Saone
70,2020-09-24,6,414,0,233194.0,1.4492753623188406,47.0,2933.0,1.6024548244118648,Haute-Saone
70,2020-09-25,9,486,0,233194.0,1.851851851851852,43.0,2827.0,1.5210470463388752,Haute-Saone
70,2020-09-26,9,274,0,233194.0,3.2846715328467155,49.0,2768.0,1.7702312138728324,Haute-Saone
70,2020-09-27,2,60,0,233194.0,3.333333333333333,51.0,2767.0,1.8431514275388508,Haute-Saone
70,2020-09-28,12,523,0,233194.0,2.294455066921606,53.0,2715.0,1.9521178637200736,Haute-Saone
70,2020-09-29,9,434,0,233194.0,2.0737327188940093,52.0,2670.0,1.947565543071161,Haute-Saone
70,2020-09-30,12,351,0,233194.0,3.418803418803419,59.0,2542.0,2.3210070810385517,Haute-Saone
70,2020-10-01,12,477,0,233194.0,2.515723270440252,65.0,2605.0,2.4952015355086368,Haute-Saone
70,2020-10-02,13,500,0,233194.0,2.6,69.0,2619.0,2.6345933562428407,Haute-Saone
70,2020-10-03,10,330,0,233194.0,3.0303030303030303,70.0,2675.0,2.6168224299065423,Haute-Saone
70,2020-10-04,3,65,0,233194.0,4.615384615384616,71.0,2680.0,2.649253731343284,Haute-Saone
70,2020-10-05,17,493,0,233194.0,3.4482758620689653,76.0,2650.0,2.8679245283018866,Haute-Saone
70,2020-10-06,17,459,0,233194.0,3.7037037037037033,84.0,2675.0,3.1401869158878513,Haute-Saone
70,2020-10-07,24,452,0,233194.0,5.3097345132743365,96.0,2776.0,3.4582132564841497,Haute-Saone
70,2020-10-08,25,508,0,233194.0,4.921259842519684,109.0,2807.0,3.883149269682936,Haute-Saone
70,2020-10-09,18,614,0,233194.0,2.931596091205212,114.0,2921.0,3.9027730229373514,Haute-Saone
70,2020-10-10,19,334,0,233194.0,5.688622754491018,123.0,2925.0,4.205128205128204,Haute-Saone
70,2020-10-11,2,62,0,233194.0,3.2258064516129035,122.0,2922.0,4.175222450376453,Haute-Saone
70,2020-10-12,44,566,0,233194.0,7.773851590106008,149.0,2995.0,4.974958263772955,Haute-Saone
70,2020-10-13,43,663,0,233194.0,6.485671191553545,175.0,3199.0,5.4704595185995615,Haute-Saone
70,2020-10-14,37,703,0,233194.0,5.263157894736842,188.0,3450.0,5.449275362318841,Haute-Saone
70,2020-10-15,45,772,0,233194.0,5.829015544041451,208.0,3714.0,5.600430802369414,Haute-Saone
70,2020-10-16,41,726,0,233194.0,5.647382920110192,231.0,3826.0,6.0376372190277054,Haute-Saone
70,2020-10-17,25,443,0,233194.0,5.643340857787812,237.0,3935.0,6.02287166454892,Haute-Saone
70,2020-10-18,1,75,0,233194.0,1.3333333333333337,236.0,3948.0,5.9777102330293825,Haute-Saone
70,2020-10-19,61,999,0,233194.0,6.106106106106106,253.0,4381.0,5.774937228943164,Haute-Saone
70,2020-10-20,94,836,0,233194.0,11.244019138755979,304.0,4554.0,6.675450153711023,Haute-Saone
70,2020-10-21,91,775,0,233194.0,11.741935483870966,358.0,4626.0,7.738867271941202,Haute-Saone
70,2020-10-22,102,870,0,233194.0,11.724137931034482,415.0,4724.0,8.784928027095681,Haute-Saone
70,2020-10-23,147,980,0,233194.0,15.0,521.0,4978.0,10.466050622740056,Haute-Saone
70,2020-10-24,68,573,0,233194.0,11.867364746945901,564.0,5108.0,11.041503523884103,Haute-Saone
70,2020-10-25,7,86,0,233194.0,8.13953488372093,570.0,5119.0,11.13498730220746,Haute-Saone
70,2020-10-26,195,1283,0,233194.0,15.1987529228371,704.0,5403.0,13.029798260225801,Haute-Saone
70,2020-10-27,146,997,0,233194.0,14.643931795386159,756.0,5564.0,13.587347232207046,Haute-Saone
70,2020-10-28,169,966,0,233194.0,17.494824016563147,834.0,5755.0,14.491746307558644,Haute-Saone
70,2020-10-29,138,1185,0,233194.0,11.645569620253164,870.0,6070.0,14.332784184514002,Haute-Saone
70,2020-10-30,189,1337,0,233194.0,14.136125654450266,912.0,6427.0,14.190135366422904,Haute-Saone
70,2020-10-31,132,753,0,233194.0,17.529880478087648,976.0,6607.0,14.772211291054942,Haute-Saone
70,2020-11-01,15,108,0,233194.0,13.888888888888891,984.0,6629.0,14.843867853371547,Haute-Saone
70,2020-11-02,244,1612,0,233194.0,15.136476426799009,1033.0,6958.0,14.84622017821213,Haute-Saone
70,2020-11-03,234,1421,0,233194.0,16.467276565798734,1121.0,7382.0,15.18558656190734,Haute-Saone
70,2020-11-04,169,1382,0,233194.0,12.228654124457307,1121.0,7798.0,14.375480892536553,Haute-Saone
70,2020-11-05,212,1336,0,233194.0,15.868263473053892,1195.0,7949.0,15.033337526732927,Haute-Saone
70,2020-11-06,166,1324,0,233194.0,12.537764350453172,1172.0,7936.0,14.768145161290322,Haute-Saone
70,2020-11-07,81,642,0,233194.0,12.61682242990654,1121.0,7825.0,14.325878594249199,Haute-Saone
70,2020-11-08,17,59,0,233194.0,28.813559322033896,1123.0,7776.0,14.441872427983538,Haute-Saone
70,2020-11-09,238,1474,0,233194.0,16.14654002713704,1117.0,7638.0,14.624247185126993,Haute-Saone
70,2020-11-10,176,1379,0,233194.0,12.762871646120374,1059.0,7596.0,13.941548183254342,Haute-Saone
70,2020-11-11,5,94,0,233194.0,5.319148936170213,895.0,6308.0,14.188332276474322,Haute-Saone
70,2020-11-12,167,1600,0,233194.0,10.4375,850.0,6572.0,12.933657942787585,Haute-Saone
70,2020-11-13,130,1327,0,233194.0,9.796533534287867,814.0,6575.0,12.380228136882131,Haute-Saone
