geometry,INSEE_COM,INSEE_DEP,NOM_COM_OK,fin_periode,clage_65,ti_classe,tp_classe,td_classe
"{""type"":""Polygon"",""coordinates"":[[[4.884172,47.155117],[4.878963,47.164346],[4.877005,47.172083],[4.871073,47.174216],[4.862952,47.170554],[4.865967,47.163986],[4.852809,47.16549],[4.851312,47.16238],[4.86046,47.15948],[4.865044,47.154333],[4.874727,47.152386],[4.884172,47.155117]]]}",21407,21,Messanges (21),31/10,65,0 à 10,30 et plus,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[3.337411,47.634608],[3.324896,47.623616],[3.318424,47.615009],[3.323083,47.61396],[3.320814,47.607494],[3.339079,47.597376],[3.347756,47.591035],[3.355352,47.597605],[3.361943,47.593876],[3.364753,47.602832],[3.367368,47.610097],[3.360357,47.615273],[3.359258,47.622064],[3.353379,47.626869],[3.344138,47.627037],[3.338628,47.629904],[3.337824,47.634639],[3.337411,47.634608]]]}",89215,89,Lain (89),31/10,65,20 à 50,30 et plus,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[3.602939,47.523555],[3.605805,47.519043],[3.605462,47.513259],[3.615641,47.507783],[3.609432,47.497075],[3.614883,47.495172],[3.628965,47.496353],[3.648174,47.495975],[3.663179,47.500299],[3.667285,47.502797],[3.659387,47.507262],[3.673574,47.517843],[3.665447,47.524967],[3.670453,47.532085],[3.664246,47.545967],[3.66413,47.549755],[3.659255,47.555938],[3.650861,47.558007],[3.644918,47.557018],[3.637532,47.549811],[3.632202,47.550505],[3.627374,47.547001],[3.632462,47.539606],[3.628172,47.533248],[3.619105,47.531867],[3.612008,47.537905],[3.603433,47.542113],[3.596088,47.540146],[3.593678,47.536736],[3.602147,47.531691],[3.602939,47.523555]]]}",89091,89,Châtel-Censoir (89),31/10,65,20 à 50,30 et plus,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[5.130676,47.028339],[5.14339,47.029512],[5.144847,47.024023],[5.156716,47.032085],[5.170946,47.034933],[5.176117,47.033154],[5.174721,47.036132],[5.168849,47.040489],[5.163051,47.049639],[5.157707,47.054631],[5.145941,47.042919],[5.13739,47.043495],[5.125554,47.047404],[5.119199,47.044117],[5.110882,47.045779],[5.11657,47.031069],[5.130676,47.028339]]]}",21333,21,Labruyère (21),31/10,65,0 à 10,0 à 1,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[6.972439,47.636791],[6.978359,47.637343],[6.992908,47.641671],[6.992826,47.651119],[6.98844,47.654132],[6.971171,47.655247],[6.970145,47.654787],[6.973958,47.642436],[6.971012,47.63675],[6.972439,47.636791]]]}",90050,90,Frais (90),31/10,65,0 à 10,0 à 1,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.816489,47.307473],[4.808937,47.298026],[4.789227,47.302008],[4.78407,47.298869],[4.781544,47.293965],[4.782296,47.2826],[4.788544,47.28093],[4.794806,47.275635],[4.810165,47.271862],[4.812782,47.26989],[4.825717,47.284703],[4.825701,47.287692],[4.819263,47.290153],[4.814332,47.294829],[4.825084,47.300428],[4.816489,47.307473]]]}",21559,21,Sainte-Marie-sur-Ouche (21),31/10,65,500 à 1000,30 et plus,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[4.596242,46.917379],[4.598876,46.920962],[4.605806,46.921001],[4.60836,46.924007],[4.607018,46.935427],[4.594404,46.937516],[4.585776,46.943234],[4.57619,46.942867],[4.56271,46.944416],[4.547863,46.943108],[4.536753,46.933619],[4.528028,46.929904],[4.517158,46.927337],[4.518102,46.924328],[4.525635,46.920974],[4.542365,46.920217],[4.55233,46.917116],[4.553836,46.914231],[4.542387,46.90589],[4.545708,46.902872],[4.556206,46.90045],[4.572209,46.902873],[4.587222,46.903333],[4.59115,46.915968],[4.596242,46.917379]]]}",71424,71,Saint-Gervais-sur-Couches (71),31/10,65,0 à 10,0 à 1,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[3.91592,46.833397],[3.90765,46.831215],[3.896146,46.834613],[3.895327,46.839122],[3.89258,46.843138],[3.885459,46.845836],[3.883033,46.840724],[3.874901,46.830311],[3.869802,46.830176],[3.852226,46.83333],[3.848668,46.830604],[3.842869,46.818181],[3.854057,46.812887],[3.862215,46.813135],[3.863876,46.808133],[3.8608,46.804385],[3.868519,46.804858],[3.873555,46.809228],[3.879509,46.810135],[3.887289,46.806867],[3.892945,46.806738],[3.897231,46.810222],[3.90557,46.821541],[3.913852,46.825853],[3.91592,46.833397]]]}",58019,58,Avrée (58),31/10,65,0 à 10,0 à 1,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[3.427004,48.120513],[3.409913,48.130908],[3.391447,48.135778],[3.376952,48.13437],[3.384214,48.12762],[3.381816,48.12352],[3.373932,48.120314],[3.362682,48.119119],[3.361057,48.11389],[3.355885,48.111537],[3.35762,48.102649],[3.366272,48.099532],[3.367468,48.096089],[3.361269,48.091676],[3.35937,48.08574],[3.368461,48.083814],[3.373657,48.081118],[3.387932,48.080014],[3.391141,48.081351],[3.391587,48.096002],[3.407123,48.098895],[3.417093,48.10337],[3.419981,48.112121],[3.427004,48.120513]]]}",89051,89,Les Bordes (89),31/10,65,50 à 150,15 à 20,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[4.360364,47.032445],[4.340609,47.029371],[4.332902,47.024021],[4.321403,47.027922],[4.313679,47.037093],[4.309084,47.04028],[4.300381,47.034193],[4.298639,47.026391],[4.303942,47.021043],[4.308941,47.019699],[4.307683,47.00932],[4.311632,47.006758],[4.312593,47.00009],[4.310896,46.993863],[4.321389,46.991358],[4.325774,46.994526],[4.335287,46.994855],[4.336903,46.989226],[4.334864,46.983868],[4.340943,46.986256],[4.346518,46.99261],[4.355708,46.999555],[4.370773,47.006487],[4.372314,47.010163],[4.371221,47.018775],[4.381437,47.020147],[4.387961,47.022945],[4.39474,47.030519],[4.384234,47.030613],[4.360364,47.032445]]]}",71184,71,Dracy-Saint-Loup (71),31/10,65,20 à 50,15 à 20,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.498259,47.209986],[4.495114,47.210849],[4.490921,47.205437],[4.483427,47.209581],[4.477375,47.206143],[4.471191,47.194488],[4.465563,47.190892],[4.462198,47.182123],[4.476258,47.180536],[4.484519,47.174239],[4.487875,47.173997],[4.490058,47.173996],[4.500651,47.186185],[4.507619,47.190635],[4.505698,47.194086],[4.506806,47.203159],[4.498259,47.209986]]]}",21181,21,Clomot (21),31/10,65,0 à 10,0 à 1,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[5.07039,47.181738],[5.063496,47.174661],[5.063232,47.167255],[5.072415,47.164289],[5.070772,47.159697],[5.079647,47.158219],[5.087897,47.154005],[5.096841,47.154643],[5.09984,47.170066],[5.092009,47.184038],[5.079026,47.180993],[5.07039,47.181738]]]}",21191,21,Corcelles-lès-Cîteaux (21),31/10,65,0 à 10,0 à 1,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[3.222022,47.721129],[3.233918,47.720517],[3.242805,47.727949],[3.246792,47.734171],[3.256009,47.738771],[3.262131,47.749229],[3.262088,47.754347],[3.269628,47.759082],[3.27717,47.760903],[3.279013,47.768554],[3.26434,47.768348],[3.253517,47.765295],[3.239889,47.765162],[3.233218,47.768443],[3.225329,47.774854],[3.211632,47.76745],[3.20835,47.76714],[3.198134,47.759231],[3.195287,47.751053],[3.186611,47.744778],[3.195378,47.746132],[3.19198,47.738622],[3.201131,47.73829],[3.212941,47.72717],[3.222022,47.721129]]]}",89147,89,Dracy (89),31/10,65,50 à 150,30 et plus,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.172886,46.422041],[4.183799,46.427189],[4.192111,46.42604],[4.197072,46.420806],[4.203666,46.425981],[4.210919,46.436742],[4.209316,46.439228],[4.198636,46.445161],[4.184913,46.449286],[4.179092,46.451043],[4.16976,46.450028],[4.156207,46.446652],[4.150878,46.44201],[4.140501,46.442937],[4.140414,46.439711],[4.133554,46.430525],[4.135474,46.424106],[4.142823,46.425749],[4.154127,46.424951],[4.16083,46.421947],[4.172886,46.422041]]]}",71232,71,Hautefond (71),31/10,65,0 à 10,15 à 20,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.894338,47.09367],[4.898158,47.089658],[4.895881,47.085146],[4.905202,47.077375],[4.912012,47.075782],[4.934369,47.074399],[4.94133,47.068013],[4.952673,47.065964],[4.962787,47.062177],[4.966705,47.065795],[4.972453,47.06568],[4.975228,47.073576],[4.966378,47.079775],[4.956637,47.083233],[4.95645,47.089016],[4.94646,47.089862],[4.941703,47.093924],[4.938465,47.091341],[4.921976,47.094476],[4.905194,47.100028],[4.900046,47.096477],[4.894338,47.09367]]]}",21194,21,Corgoloin (21),31/10,65,1000 et plus,30 et plus,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[4.988705,46.82304],[4.980409,46.827378],[4.975335,46.833509],[4.975607,46.839798],[4.96418,46.844683],[4.96073,46.838304],[4.951555,46.830997],[4.947486,46.828227],[4.953228,46.825215],[4.958037,46.814479],[4.952356,46.810216],[4.957766,46.80531],[4.971313,46.80636],[4.980371,46.799394],[4.989202,46.813124],[4.988705,46.82304]]]}",71033,71,Bey (71),31/10,65,1000 et plus,30 et plus,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[6.227787,47.464387],[6.220363,47.467099],[6.219312,47.467756],[6.19173,47.458695],[6.201552,47.454144],[6.204904,47.450099],[6.222833,47.451988],[6.229083,47.454905],[6.23259,47.460364],[6.227787,47.464387]]]}",70397,70,Ormenans (70),31/10,65,250 à 500,20 à 25,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[6.674077,47.501013],[6.685924,47.489471],[6.692832,47.484401],[6.700779,47.489578],[6.71313,47.493731],[6.715064,47.496664],[6.711883,47.505187],[6.71416,47.512446],[6.684332,47.51594],[6.67537,47.507404],[6.674077,47.501013]]]}",25523,25,Sainte-Marie (25),31/10,65,0 à 10,1 à 5,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[4.114201,47.119149],[4.110693,47.107382],[4.111699,47.101814],[4.120573,47.090845],[4.130359,47.085609],[4.129064,47.076039],[4.140164,47.070727],[4.150174,47.064365],[4.152198,47.066439],[4.169937,47.06765],[4.17951,47.073308],[4.200007,47.077689],[4.207621,47.076935],[4.209485,47.083476],[4.218956,47.080447],[4.216633,47.07249],[4.221594,47.061154],[4.227355,47.061315],[4.221402,47.066137],[4.23321,47.071831],[4.234847,47.079549],[4.230056,47.089346],[4.218566,47.086701],[4.206447,47.094277],[4.200223,47.10125],[4.192628,47.101146],[4.182081,47.1037],[4.167783,47.117257],[4.15845,47.121383],[4.153946,47.114777],[4.147562,47.114145],[4.135389,47.120694],[4.131425,47.128784],[4.12134,47.128337],[4.116392,47.12322],[4.114201,47.119149]]]}",71165,71,Cussy-en-Morvan (71),31/10,65,0 à 10,15 à 20,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[3.565082,47.295891],[3.568604,47.302153],[3.568765,47.30685],[3.563458,47.316686],[3.550794,47.325187],[3.543594,47.321832],[3.535652,47.311648],[3.538564,47.3018],[3.542932,47.304007],[3.55724,47.30041],[3.565082,47.295891]]]}",58015,58,Asnan (58),31/10,65,0 à 10,15 à 20,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.092748,47.125521],[4.097714,47.125785],[4.106941,47.120505],[4.114201,47.119149],[4.116392,47.12322],[4.109775,47.126377],[4.107702,47.130572],[4.11565,47.134067],[4.116002,47.138362],[4.110394,47.142885],[4.114997,47.146127],[4.108178,47.146985],[4.102144,47.155987],[4.094695,47.156123],[4.084078,47.16427],[4.065427,47.166648],[4.059198,47.161845],[4.066059,47.150649],[4.082811,47.140086],[4.092748,47.125521]]]}",58125,58,Gien-sur-Cure (58),31/10,65,0 à 10,1 à 5,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.05027,47.26059],[4.047201,47.257615],[4.046263,47.250631],[4.03271,47.244294],[4.028594,47.247652],[4.022717,47.247737],[4.012855,47.253505],[4.006755,47.259234],[4.002722,47.252375],[3.980711,47.239056],[3.981009,47.236547],[3.984481,47.226831],[3.991322,47.218407],[3.985434,47.210622],[4.001136,47.203873],[4.003405,47.196192],[4.013774,47.185874],[4.010569,47.180145],[4.041708,47.176107],[4.051738,47.176115],[4.054006,47.179437],[4.073554,47.181525],[4.091538,47.196684],[4.092523,47.204587],[4.074336,47.209722],[4.072782,47.220857],[4.065761,47.219939],[4.055869,47.224664],[4.053283,47.230552],[4.053748,47.240937],[4.05676,47.248775],[4.05027,47.26059]]]}",58180,58,Montsauche-les-Settons (58),31/10,65,0 à 10,0 à 1,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[6.985721,47.580736],[6.977545,47.577108],[6.966836,47.565684],[6.975867,47.562912],[6.980802,47.563746],[6.986971,47.57289],[6.985721,47.580736]]]}",90083,90,Recouvrance (90),31/10,65,0 à 10,0 à 1,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.716239,47.328161],[4.708379,47.333763],[4.703908,47.342413],[4.703934,47.354881],[4.696671,47.355687],[4.68928,47.361669],[4.68067,47.359137],[4.686076,47.336629],[4.69105,47.330428],[4.701275,47.333622],[4.708829,47.3255],[4.716239,47.328161]]]}",21234,21,Drée (21),31/10,65,0 à 10,1 à 5,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.786149,47.971539],[4.793986,47.983025],[4.80614,47.985845],[4.809487,47.989929],[4.793885,47.996547],[4.789489,48.008111],[4.769942,48.005708],[4.749297,48.004247],[4.742141,48.004618],[4.719921,48.009143],[4.710643,48.009033],[4.700746,48.005524],[4.69173,47.997395],[4.700175,47.987197],[4.706587,47.986355],[4.714104,47.982444],[4.721911,47.974348],[4.737329,47.973128],[4.743672,47.968476],[4.751776,47.972942],[4.760132,47.971692],[4.760712,47.96546],[4.778524,47.968301],[4.786149,47.971539]]]}",21296,21,Gevrolles (21),31/10,65,0 à 10,30 et plus,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[3.374107,48.03827],[3.370554,48.038492],[3.369513,48.048829],[3.361972,48.049907],[3.361788,48.053215],[3.349165,48.058853],[3.32799,48.062847],[3.321328,48.059926],[3.315051,48.054534],[3.305552,48.059203],[3.293014,48.058284],[3.307618,48.052594],[3.316396,48.046565],[3.319182,48.041646],[3.318993,48.035211],[3.331952,48.03209],[3.339627,48.033345],[3.349498,48.041174],[3.365447,48.037033],[3.374107,48.03827]]]}",89018,89,Armeau (89),31/10,65,50 à 150,15 à 20,600 à 800
"{""type"":""Polygon"",""coordinates"":[[[5.079343,46.615854],[5.088628,46.616265],[5.095421,46.616345],[5.10974,46.613424],[5.120641,46.617791],[5.124817,46.62246],[5.130299,46.631066],[5.127097,46.644889],[5.122624,46.655705],[5.107596,46.657538],[5.099558,46.654959],[5.098604,46.643749],[5.094936,46.638027],[5.081645,46.635917],[5.066356,46.632703],[5.064359,46.625641],[5.07618,46.619309],[5.079343,46.615854]]]}",71508,71,Savigny-sur-Seille (71),31/10,65,250 à 500,5 à 10,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[4.038936,47.079804],[4.031677,47.080068],[4.023382,47.088584],[4.012639,47.091561],[3.999459,47.084245],[3.992642,47.075412],[3.982798,47.074033],[3.973982,47.063673],[3.97404,47.056864],[3.977139,47.053108],[3.963345,47.050763],[3.962367,47.038887],[3.966117,47.035783],[3.969597,47.02751],[3.979153,47.020678],[3.980672,47.00986],[3.985501,47.006301],[3.986228,46.999782],[3.993158,46.989026],[3.995994,46.986738],[4.004721,46.988276],[4.017767,46.995465],[4.031469,46.998323],[4.036585,47.002071],[4.043781,47.009163],[4.054944,47.012686],[4.061121,47.02463],[4.058709,47.031901],[4.056974,47.03911],[4.065655,47.049148],[4.073745,47.056136],[4.05672,47.06775],[4.049631,47.075937],[4.043419,47.076474],[4.038936,47.079804]]]}",58010,58,Arleuf (58),31/10,65,0 à 10,0 à 1,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.903148,47.14287],[4.912665,47.144455],[4.917256,47.150574],[4.90753,47.156584],[4.884568,47.154565],[4.886708,47.146298],[4.890052,47.143991],[4.903148,47.14287]]]}",21688,21,Villars-Fontaine (21),31/10,65,0 à 10,25 à 30,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.31171,47.192268],[4.313059,47.194366],[4.311272,47.207258],[4.313703,47.210501],[4.32314,47.214723],[4.330142,47.215436],[4.331863,47.231829],[4.320836,47.23722],[4.310944,47.234141],[4.305259,47.235775],[4.299741,47.241124],[4.298488,47.247454],[4.288332,47.254588],[4.281775,47.251523],[4.271169,47.250631],[4.26315,47.24996],[4.269252,47.242616],[4.258621,47.23584],[4.25713,47.230433],[4.264461,47.220998],[4.25988,47.218058],[4.246675,47.219436],[4.24459,47.212487],[4.247818,47.211431],[4.267395,47.198281],[4.27047,47.189399],[4.27529,47.188354],[4.286213,47.191833],[4.296163,47.190346],[4.31171,47.192268]]]}",21349,21,Liernais (21),31/10,65,0 à 10,0 à 1,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.038936,47.079804],[4.039004,47.084589],[4.050892,47.094434],[4.051952,47.100328],[4.048551,47.10994],[4.055281,47.115154],[4.048459,47.114882],[4.039443,47.118772],[4.0315,47.119219],[4.019667,47.11621],[4.009994,47.123245],[4.003982,47.124947],[3.987152,47.122406],[3.981406,47.125438],[3.977041,47.122987],[3.987261,47.111726],[3.996783,47.110361],[3.998728,47.100528],[4.012639,47.091561],[4.023382,47.088584],[4.031677,47.080068],[4.038936,47.079804]]]}",58141,58,Lavault-de-Frétoy (58),31/10,65,0 à 10,1 à 5,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[6.791739,47.4046],[6.802026,47.411726],[6.815879,47.413512],[6.821479,47.419006],[6.833615,47.415821],[6.832666,47.417774],[6.838125,47.427124],[6.833884,47.434279],[6.839213,47.440115],[6.83832,47.443321],[6.836658,47.450077],[6.820791,47.446638],[6.811621,47.450438],[6.808104,47.457217],[6.803493,47.458446],[6.79556,47.456277],[6.79182,47.452293],[6.7883,47.440413],[6.791502,47.431636],[6.791663,47.423659],[6.787693,47.417085],[6.791739,47.4046]]]}",25367,25,Mandeure (25),31/10,65,500 à 1000,30 et plus,2000 à 2500
"{""type"":""Polygon"",""coordinates"":[[[3.540539,47.585051],[3.526759,47.57864],[3.528533,47.573728],[3.539184,47.572327],[3.546293,47.561525],[3.548262,47.554914],[3.567026,47.55798],[3.569186,47.547624],[3.575635,47.542339],[3.590267,47.540418],[3.592743,47.543308],[3.594075,47.553713],[3.598826,47.561219],[3.59009,47.565156],[3.596601,47.570814],[3.605832,47.570763],[3.618244,47.578239],[3.630137,47.578173],[3.636536,47.581971],[3.645136,47.583164],[3.65052,47.578264],[3.658778,47.583728],[3.655879,47.59011],[3.669167,47.595223],[3.665284,47.602348],[3.667241,47.608312],[3.649806,47.609989],[3.64795,47.616155],[3.638814,47.619269],[3.619351,47.618122],[3.618029,47.610066],[3.623307,47.605158],[3.616761,47.599382],[3.584158,47.59813],[3.569616,47.591869],[3.559619,47.583593],[3.546858,47.586605],[3.540539,47.585051]]]}",89238,89,Mailly-le-Château (89),31/10,65,20 à 50,5 à 10,300 à 600
"{""type"":""Polygon"",""coordinates"":[[[4.54222,47.171296],[4.537874,47.160679],[4.538825,47.153211],[4.543082,47.145699],[4.551986,47.152325],[4.555923,47.152398],[4.56847,47.159146],[4.570395,47.162468],[4.564268,47.168152],[4.557286,47.167602],[4.554935,47.171241],[4.54849,47.173306],[4.54222,47.171296]]]}",21354,21,Longecourt-lès-Culêtre (21),31/10,65,0 à 10,0 à 1,2500 et plus
"{""type"":""Polygon"",""coordinates"":[[[3.809644,46.602286],[3.815134,46.605181],[3.823822,46.60661],[3.831786,46.613263],[3.84905,46.624571],[3.865008,46.630962],[3.854986,46.64062],[3.846511,46.647833],[3.836972,46.65028],[3.824083,46.661517],[3.811428,46.665043],[3.809148,46.657796],[3.813313,46.658635],[3.820081,46.649692],[3.816313,46.63633],[3.805333,46.628674],[3.794605,46.627033],[3.791535,46.62444],[3.802793,46.621657],[3.80885,46.618426],[3.810158,46.613994],[3.8005,46.611291],[3.809644,46.602286]]]}",71301,71,Mont (71),31/10,65,0 à 10,15 à 20,0 à 300
"{""type"":""Polygon"",""coordinates"":[[[4.146278,47.828958],[4.147404,47.835867],[4.153273,47.846159],[4.153167,47.850275],[4.147824,47.847857],[4.128464,47.843756],[4.11706,47.856294],[4.117174,47.858641],[4.126432,47.875501],[4.122827,47.884399],[4.116016,47.885999],[4.113107,47.886224],[4.092779,47.881495],[4.092644,47.879843],[4.084469,47.866927],[4.05502,47.859909],[4.049926,47.85145],[4.03932,47.852746],[4.039358,47.849591],[4.030582,47.84175],[4.042531,47.833716],[4.027386,47.82206],[4.010234,47.8161],[4.01655,47.810269],[4.018736,47.814167],[4.036542,47.820228],[4.041305,47.823679],[4.049607,47.822591],[4.054278,47.81869],[4.060528,47.81739],[4.07886,47.817037],[4.086361,47.81191],[4.09445,47.811132],[4.099914,47.813538],[4.10077,47.821444],[4.095787,47.823875],[4.097348,47.829288],[4.105161,47.83328],[4.121726,47.833795],[4.135272,47.829995],[4.146278,47.828958]]]}",89407,89,Tanlay (89),31/10,65,150 à 250,15 à 20,1000 à 1500
"{""type"":""Polygon"",""coordinates"":[[[4.350388,47.543379],[4.347726,47.54149],[4.357072,47.53395],[4.366708,47.528624],[4.372424,47.527174],[4.38459,47.530675],[4.395019,47.536028],[4.405249,47.536025],[4.406305,47.546679],[4.39977,47.550722],[4.385585,47.55158],[4.381675,47.556032],[4.369726,47.557297],[4.365566,47.556341],[4.363556,47.550707],[4.350388,47.543379]]]}",21341,21,Lantilly (21),31/10,65,0 à 10,30 et plus,0 à 300
