geometry,INSEE_COM,INSEE_DEP,INSEE_REG,CODE_EPCI,POPULATION,NOM_COM
"{""type"":""Polygon"",""coordinates"":[[[6.13746,46.723957],[6.164479,46.707335],[6.189579,46.725136],[6.164138,46.734489],[6.155246,46.731571],[6.13746,46.723957]]]}",25464,25,27,200069565,135,Les Pontets
"{""type"":""Polygon"",""coordinates"":[[[3.180731,48.14574],[3.16669,48.13356],[3.187441,48.122675],[3.21194,48.13477],[3.180731,48.14574]]]}",89116,89,27,248900748,357,Cornant
"{""type"":""Polygon"",""coordinates"":[[[6.305678,47.746209],[6.31235,47.747617],[6.328948,47.741331],[6.335687,47.748866],[6.359301,47.733563],[6.34963,47.72759],[6.352264,47.724914],[6.358042,47.731015],[6.368189,47.74764],[6.355483,47.76899],[6.325013,47.760027],[6.305678,47.746209]]]}",70098,70,27,247000755,208,Brotte-lès-Luxeuil
"{""type"":""Polygon"",""coordinates"":[[[3.368461,48.083814],[3.355885,48.111537],[3.33814,48.112565],[3.288531,48.103376],[3.273561,48.10546],[3.276751,48.103081],[3.287996,48.095444],[3.244771,48.077835],[3.276771,48.063025],[3.293014,48.058284],[3.315051,48.054534],[3.32799,48.062847],[3.361788,48.053215],[3.368461,48.083814]]]}",89464,89,27,248900334,5219,Villeneuve-sur-Yonne
"{""type"":""Polygon"",""coordinates"":[[[4.413394,47.591046],[4.417014,47.586676],[4.446103,47.591256],[4.46929,47.60064],[4.462415,47.627028],[4.417571,47.623579],[4.423406,47.59585],[4.413394,47.591046]]]}",21287,21,27,242101491,168,Fresnes
"{""type"":""Polygon"",""coordinates"":[[[4.413394,47.591046],[4.423406,47.59585],[4.392788,47.606877],[4.366974,47.585546],[4.369978,47.577422],[4.413394,47.591046]]]}",21204,21,27,242101491,80,Courcelles-lès-Montbard
"{""type"":""Polygon"",""coordinates"":[[[6.53335,47.69578],[6.535612,47.699873],[6.513566,47.707934],[6.525264,47.685776],[6.53335,47.69578]]]}",70259,70,27,247000664,371,Froideterre
"{""type"":""Polygon"",""coordinates"":[[[4.028994,47.713786],[4.05494,47.708491],[4.078062,47.717961],[4.073935,47.734107],[4.044629,47.744977],[4.036655,47.754841],[4.007805,47.742134],[4.028994,47.713786]]]}",89271,89,27,200039709,103,Moulins-en-Tonnerrois
"{""type"":""Polygon"",""coordinates"":[[[6.223165,47.334387],[6.2224,47.327261],[6.249266,47.327116],[6.228525,47.33784],[6.223165,47.334387]]]}",25599,25,27,242504447,259,Vennans
"{""type"":""Polygon"",""coordinates"":[[[6.358622,47.792738],[6.324403,47.780269],[6.324133,47.764417],[6.325013,47.760027],[6.355483,47.76899],[6.368191,47.787461],[6.358622,47.792738]]]}",70055,70,27,247000755,533,Baudoncourt
"{""type"":""Polygon"",""coordinates"":[[[5.005548,47.192232],[4.995538,47.200274],[4.931954,47.208894],[4.925357,47.200453],[4.980095,47.18909],[5.005548,47.192232]]]}",21442,21,27,200070894,666,Morey-Saint-Denis
"{""type"":""Polygon"",""coordinates"":[[[4.990865,46.635174],[4.9744,46.618491],[4.942994,46.612488],[4.924539,46.592048],[4.93621,46.595587],[4.938721,46.596091],[4.974152,46.589495],[5.017257,46.605119],[5.033733,46.621401],[5.041791,46.626453],[5.017863,46.635449],[4.990865,46.635174]]]}",71522,71,27,200071538,1728,Simandre
"{""type"":""Polygon"",""coordinates"":[[[5.262403,46.912901],[5.230462,46.896056],[5.211463,46.893412],[5.206886,46.870717],[5.219806,46.857355],[5.242935,46.864901],[5.26031,46.859146],[5.277032,46.869163],[5.308019,46.865437],[5.278636,46.908204],[5.262403,46.912901]]]}",71351,71,27,247100647,1946,Pierre-de-Bresse
"{""type"":""Polygon"",""coordinates"":[[[3.618171,46.901974],[3.656521,46.888061],[3.668831,46.87561],[3.683946,46.878081],[3.691092,46.887512],[3.68828,46.916996],[3.634799,46.921431],[3.622678,46.914279],[3.618171,46.901974]]]}",58243,58,27,200067882,113,Saint-Gratien-Savigny
"{""type"":""Polygon"",""coordinates"":[[[4.625362,46.468928],[4.655305,46.485189],[4.663748,46.502993],[4.660002,46.511639],[4.648838,46.507113],[4.620573,46.505631],[4.622473,46.497669],[4.625362,46.468928]]]}",71199,71,27,200040293,169,Flagy
"{""type"":""Polygon"",""coordinates"":[[[6.311008,47.385204],[6.326067,47.386246],[6.3367,47.39216],[6.370911,47.385092],[6.378009,47.396508],[6.378794,47.404055],[6.348991,47.412592],[6.342142,47.409809],[6.311008,47.385204]]]}",25604,25,27,242504447,127,Verne
"{""type"":""Polygon"",""coordinates"":[[[5.726723,47.217659],[5.73763,47.201477],[5.756762,47.196702],[5.761186,47.194268],[5.78647,47.215436],[5.785979,47.216572],[5.756883,47.220482],[5.726723,47.217659]]]}",25374,25,27,200041887,542,Mercey-le-Grand
"{""type"":""Polygon"",""coordinates"":[[[4.934115,47.178584],[4.920836,47.188428],[4.90954,47.175415],[4.906262,47.164248],[4.90753,47.156584],[4.912665,47.144455],[4.925351,47.124921],[4.952205,47.115204],[4.965527,47.121094],[4.979354,47.136804],[4.961968,47.148046],[4.94059,47.159372],[4.937211,47.170333],[4.934115,47.178584]]]}",21464,21,27,200070894,5481,Nuits-Saint-Georges
"{""type"":""Polygon"",""coordinates"":[[[4.708989,47.081181],[4.710643,47.088401],[4.674672,47.097612],[4.648834,47.088917],[4.648503,47.088572],[4.643937,47.081183],[4.67784,47.076639],[4.688372,47.062704],[4.706681,47.070243],[4.708989,47.081181]]]}",21360,21,27,200071207,111,Lusigny-sur-Ouche
"{""type"":""Polygon"",""coordinates"":[[[5.103244,46.82433],[5.095632,46.841121],[5.072596,46.843082],[5.057091,46.838613],[5.031598,46.821637],[5.010968,46.808206],[5.016065,46.79328],[5.034934,46.799002],[5.044083,46.770706],[5.053617,46.757097],[5.077275,46.762575],[5.084396,46.768097],[5.081485,46.787743],[5.080761,46.806531],[5.103244,46.82433]]]}",71456,71,27,200040038,1921,Saint-Martin-en-Bresse
"{""type"":""Polygon"",""coordinates"":[[[3.152343,48.224158],[3.138776,48.251219],[3.106362,48.233347],[3.098245,48.221261],[3.099652,48.209908],[3.119095,48.209744],[3.152343,48.224158]]]}",89054,89,27,248900748,786,Brannay
"{""type"":""Polygon"",""coordinates"":[[[5.767504,46.320471],[5.768174,46.325944],[5.769526,46.339919],[5.75439,46.343471],[5.720146,46.339589],[5.719075,46.320028],[5.754882,46.309289],[5.767504,46.320471]]]}",39463,39,27,200026573,227,Rogna
"{""type"":""Polygon"",""coordinates"":[[[4.963221,47.678941],[4.968466,47.650059],[4.988761,47.6409],[4.985289,47.658526],[5.001261,47.665567],[4.963221,47.678941]]]}",21118,21,27,200070910,24,Busserotte-et-Montenaille
"{""type"":""Polygon"",""coordinates"":[[[5.525472,46.296383],[5.53581,46.279922],[5.551545,46.287346],[5.573753,46.315331],[5.572474,46.3278],[5.544238,46.331628],[5.532764,46.329178],[5.525472,46.296383]]]}",39166,39,27,200090579,218,Cornod
"{""type"":""Polygon"",""coordinates"":[[[5.675698,46.971542],[5.690523,46.972972],[5.674129,46.987641],[5.687857,47.008196],[5.64921,47.011229],[5.643092,46.99043],[5.650414,46.972078],[5.660578,46.964603],[5.675698,46.971542]]]}",39399,39,27,243900420,369,Ounans
"{""type"":""Polygon"",""coordinates"":[[[6.029019,46.795827],[6.000585,46.815511],[6.019561,46.79522],[6.031338,46.793524],[6.029019,46.795827]]]}",39428,39,27,200069623,25,Plénisette
"{""type"":""Polygon"",""coordinates"":[[[5.336234,47.556447],[5.363022,47.559945],[5.360333,47.575589],[5.389243,47.595349],[5.37384,47.604484],[5.355716,47.591696],[5.342029,47.580156],[5.336234,47.556447]]]}",21158,21,27,200072825,180,Chaume-et-Courchamp
"{""type"":""Polygon"",""coordinates"":[[[6.280178,47.44397],[6.282698,47.426295],[6.294481,47.426038],[6.303646,47.430199],[6.306131,47.433267],[6.298311,47.445472],[6.289207,47.447703],[6.280178,47.44397]]]}",25408,25,27,200068294,58,Montussaint
"{""type"":""Polygon"",""coordinates"":[[[6.080134,47.689727],[6.078952,47.694187],[6.055489,47.712611],[6.028779,47.718885],[6.016469,47.717373],[5.988211,47.706186],[6.009323,47.685423],[6.015722,47.659597],[6.047637,47.66952],[6.061506,47.673366],[6.080134,47.689727]]]}",70421,70,27,200041879,2971,Port-sur-Saône
"{""type"":""Polygon"",""coordinates"":[[[5.75019,46.949561],[5.732912,46.941698],[5.724725,46.922347],[5.753385,46.919649],[5.756959,46.939741],[5.75019,46.949561]]]}",39572,39,27,200071595,386,Villette-lès-Arbois
"{""type"":""Polygon"",""coordinates"":[[[3.459115,47.223654],[3.45763,47.226843],[3.432089,47.237911],[3.413401,47.238768],[3.386526,47.229195],[3.378534,47.218224],[3.390227,47.219579],[3.434404,47.190665],[3.459115,47.223654]]]}",58174,58,27,200068088,121,Montenoison
"{""type"":""Polygon"",""coordinates"":[[[3.563355,47.660789],[3.528146,47.657345],[3.512165,47.635296],[3.542248,47.627199],[3.578113,47.629678],[3.59102,47.648092],[3.563355,47.660789]]]}",89084,89,27,200067130,297,Charentenay
"{""type"":""Polygon"",""coordinates"":[[[5.798814,46.546879],[5.815856,46.554865],[5.793874,46.577049],[5.784584,46.575752],[5.788091,46.569781],[5.798814,46.546879]]]}",39239,39,27,200090579,39,La Frasnée
"{""type"":""Polygon"",""coordinates"":[[[6.791303,47.596286],[6.820325,47.575456],[6.834115,47.598553],[6.800822,47.600199],[6.793286,47.599273],[6.791303,47.596286]]]}",90007,90,27,200069052,282,Banvillars
"{""type"":""Polygon"",""coordinates"":[[[4.782332,46.345731],[4.762516,46.343424],[4.766636,46.324222],[4.780853,46.322981],[4.780958,46.323733],[4.782332,46.345731]]]}",71126,71,27,200070308,592,Chevagny-les-Chevrières
"{""type"":""Polygon"",""coordinates"":[[[5.206886,46.870717],[5.211463,46.893412],[5.230462,46.896056],[5.222968,46.919382],[5.212948,46.910351],[5.184139,46.932094],[5.168359,46.925553],[5.18622,46.913097],[5.184338,46.88962],[5.168476,46.876083],[5.206886,46.870717]]]}",71101,71,27,247100647,456,Charette-Varennes
"{""type"":""Polygon"",""coordinates"":[[[5.034803,47.353985],[5.042265,47.372526],[5.030069,47.381932],[4.994788,47.384104],[5.010791,47.361711],[5.015833,47.361528],[5.034803,47.353985]]]}",21003,21,27,242100410,1210,Ahuy
"{""type"":""Polygon"",""coordinates"":[[[6.212788,47.394065],[6.200214,47.36944],[6.201183,47.364948],[6.212767,47.363872],[6.247571,47.375487],[6.244562,47.393535],[6.225937,47.402474],[6.217951,47.401628],[6.217298,47.401785],[6.212788,47.394065]]]}",25566,25,27,242504447,297,La Tour-de-Sçay
"{""type"":""Polygon"",""coordinates"":[[[5.150299,46.906312],[5.131767,46.909256],[5.129298,46.935914],[5.116707,46.939793],[5.111723,46.932455],[5.093781,46.921432],[5.088649,46.914495],[5.115185,46.892758],[5.114315,46.885421],[5.137851,46.884319],[5.150299,46.906312]]]}",71355,71,27,200040038,275,Pontoux
"{""type"":""Polygon"",""coordinates"":[[[6.554141,47.486892],[6.564488,47.465746],[6.580547,47.483221],[6.573868,47.495955],[6.553914,47.49045],[6.554141,47.486892]]]}",25266,25,27,200068294,119,Geney
"{""type"":""Polygon"",""coordinates"":[[[5.744787,47.502046],[5.729754,47.521925],[5.741335,47.531516],[5.71218,47.543175],[5.709928,47.521772],[5.744787,47.502046]]]}",70342,70,27,247000623,133,Mercey-sur-Saône
"{""type"":""Polygon"",""coordinates"":[[[5.641339,46.36676],[5.627725,46.392396],[5.60427,46.386486],[5.590673,46.363907],[5.592917,46.339249],[5.579642,46.315747],[5.594528,46.316459],[5.634232,46.351758],[5.637806,46.359533],[5.641339,46.36676]]]}",39557,39,27,200090579,193,Vescles
"{""type"":""Polygon"",""coordinates"":[[[4.689714,46.835884],[4.664474,46.852245],[4.651011,46.83024],[4.662045,46.822303],[4.681405,46.829054],[4.689714,46.835884]]]}",71107,71,27,247100589,321,Charrecey
"{""type"":""Polygon"",""coordinates"":[[[6.183082,47.49034],[6.175799,47.495377],[6.138968,47.512405],[6.11562,47.504465],[6.117584,47.489618],[6.126454,47.477605],[6.152593,47.466075],[6.160427,47.48112],[6.183082,47.49034]]]}",70038,70,27,200041853,320,Authoison
"{""type"":""Polygon"",""coordinates"":[[[5.555457,46.519056],[5.564171,46.515135],[5.578787,46.530743],[5.567838,46.546631],[5.560965,46.547366],[5.555457,46.519056]]]}",39375,39,27,200090579,132,Moutonne
"{""type"":""Polygon"",""coordinates"":[[[5.516666,46.831088],[5.48916,46.83377],[5.484041,46.833388],[5.487039,46.824432],[5.494877,46.817535],[5.502233,46.818445],[5.516666,46.831088]]]}",39060,39,27,200069615,57,Bois-de-Gand
"{""type"":""Polygon"",""coordinates"":[[[4.216244,47.793512],[4.207319,47.765759],[4.224265,47.758859],[4.264329,47.761514],[4.269549,47.796706],[4.242126,47.802923],[4.216244,47.793512]]]}",89403,89,27,200039642,94,Stigny
"{""type"":""Polygon"",""coordinates"":[[[4.501487,47.951079],[4.475084,47.953483],[4.432658,47.937155],[4.4395,47.927351],[4.465839,47.927955],[4.510151,47.939738],[4.501487,47.951079]]]}",21460,21,27,242101434,72,Noiron-sur-Seine
"{""type"":""Polygon"",""coordinates"":[[[6.710236,47.13056],[6.68161,47.12038],[6.709125,47.102821],[6.742321,47.114525],[6.759445,47.129454],[6.750242,47.141022],[6.710236,47.13056]]]}",25042,25,27,242504355,238,Le Barboux
"{""type"":""Polygon"",""coordinates"":[[[4.747135,46.566467],[4.75334,46.571485],[4.752611,46.592581],[4.727909,46.575703],[4.747135,46.566467]]]}",71080,71,27,247103765,97,Champagny-sous-Uxelles
"{""type"":""Polygon"",""coordinates"":[[[6.839304,47.607353],[6.838752,47.607405],[6.840208,47.602878],[6.863023,47.592226],[6.884572,47.598032],[6.880986,47.610554],[6.880986,47.610755],[6.839304,47.607353]]]}",90001,90,27,200069052,1199,Andelnans
"{""type"":""Polygon"",""coordinates"":[[[5.431786,46.861346],[5.450546,46.881123],[5.449817,46.895488],[5.449151,46.897944],[5.433493,46.89693],[5.403911,46.889507],[5.408897,46.864404],[5.425137,46.859975],[5.43148,46.860819],[5.431786,46.861346]]]}",39472,39,27,200069615,218,Rye
"{""type"":""Polygon"",""coordinates"":[[[6.256296,47.769991],[6.232749,47.787658],[6.215623,47.796404],[6.212053,47.781515],[6.222734,47.750529],[6.226115,47.749053],[6.237164,47.741139],[6.260844,47.746331],[6.256296,47.769991]]]}",70344,70,27,200041861,330,Meurcourt
"{""type"":""Polygon"",""coordinates"":[[[5.582882,47.130285],[5.581922,47.114406],[5.607364,47.066117],[5.645136,47.074559],[5.626929,47.13494],[5.604311,47.139518],[5.582882,47.130285]]]}",39205,39,27,200010650,387,Éclans-Nenon
"{""type"":""Polygon"",""coordinates"":[[[5.572736,47.417824],[5.533004,47.420307],[5.544157,47.412767],[5.558638,47.401832],[5.58048,47.412315],[5.572736,47.417824]]]}",70218,70,27,200036549,136,Esmoulins
"{""type"":""Polygon"",""coordinates"":[[[3.294104,47.341079],[3.305458,47.323942],[3.323362,47.318483],[3.348154,47.316726],[3.360219,47.33613],[3.362285,47.354446],[3.335486,47.367078],[3.30866,47.364809],[3.294104,47.341079]]]}",58201,58,27,200067429,144,Oudan
"{""type"":""Polygon"",""coordinates"":[[[6.447242,47.391931],[6.463535,47.391777],[6.469232,47.406233],[6.440571,47.397593],[6.447242,47.391931]]]}",25306,25,27,200068294,114,L'Hôpital-Saint-Lieffroy
"{""type"":""Polygon"",""coordinates"":[[[4.389775,47.444883],[4.39992,47.44461],[4.411697,47.456054],[4.415831,47.46493],[4.413903,47.474338],[4.405546,47.478771],[4.386094,47.490567],[4.368857,47.485084],[4.369037,47.464549],[4.381125,47.45845],[4.389775,47.444883]]]}",21547,21,27,200071017,178,Saint-Euphrône
"{""type"":""Polygon"",""coordinates"":[[[5.893537,47.443526],[5.916046,47.445093],[5.934041,47.459498],[5.928342,47.464647],[5.895279,47.468323],[5.878713,47.484253],[5.877767,47.493391],[5.865906,47.497146],[5.866503,47.469203],[5.874478,47.456348],[5.893537,47.443526]]]}",70253,70,27,247000698,292,Frasne-le-Château
"{""type"":""Polygon"",""coordinates"":[[[4.830578,47.383881],[4.844258,47.400789],[4.859753,47.404846],[4.866154,47.420792],[4.860076,47.441402],[4.840113,47.436954],[4.823917,47.444322],[4.805858,47.444461],[4.767291,47.427709],[4.749101,47.415712],[4.759756,47.406808],[4.798025,47.382783],[4.830578,47.383881]]]}",21561,21,27,200039063,435,Saint-Martin-du-Mont
"{""type"":""Polygon"",""coordinates"":[[[4.334234,47.05697],[4.344172,47.072595],[4.349003,47.096357],[4.340281,47.103272],[4.301979,47.107147],[4.292469,47.097107],[4.294973,47.075504],[4.314455,47.066374],[4.334234,47.05697]]]}",71020,71,27,200070530,100,Barnay
"{""type"":""Polygon"",""coordinates"":[[[4.702998,47.167751],[4.699949,47.188863],[4.65904,47.192094],[4.660057,47.189644],[4.659557,47.176604],[4.663809,47.1742],[4.699565,47.167998],[4.700945,47.167476],[4.702998,47.167751]]]}",21214,21,27,200071207,175,Crugey
"{""type"":""Polygon"",""coordinates"":[[[6.350838,46.948521],[6.365572,46.938241],[6.396677,46.938992],[6.417146,46.952517],[6.387848,46.979428],[6.395749,46.997281],[6.380446,47.004036],[6.35621,46.982782],[6.350838,46.948521]]]}",25024,25,27,242500320,841,Arçon
"{""type"":""Polygon"",""coordinates"":[[[4.650335,46.346439],[4.60586,46.358276],[4.592392,46.332092],[4.610637,46.320309],[4.635623,46.313965],[4.64109,46.318909],[4.650335,46.346439]]]}",71470,71,27,200071645,328,Saint-Point
"{""type"":""Polygon"",""coordinates"":[[[6.052633,47.916947],[6.070648,47.924358],[6.075482,47.938924],[6.045896,47.949831],[6.020593,47.947599],[6.00841,47.922767],[6.027787,47.912839],[6.038437,47.910025],[6.052633,47.916947]]]}",70202,70,27,200041721,278,Demangevelle
"{""type"":""Polygon"",""coordinates"":[[[5.641339,46.36676],[5.651109,46.386548],[5.675408,46.411094],[5.653267,46.416294],[5.640823,46.452346],[5.613929,46.4455],[5.639085,46.426628],[5.634883,46.416368],[5.627725,46.392396],[5.641339,46.36676]]]}",39086,39,27,200090579,251,Cernon
"{""type"":""Polygon"",""coordinates"":[[[4.443464,46.826337],[4.457734,46.84684],[4.430283,46.86095],[4.4117,46.852299],[4.394344,46.843377],[4.398146,46.825416],[4.42204,46.820499],[4.443464,46.826337]]]}",71479,71,27,247100290,1812,Saint-Sernin-du-Bois
"{""type"":""Polygon"",""coordinates"":[[[4.977023,46.986667],[4.977384,46.999708],[4.978158,47.018965],[4.955881,47.027981],[4.940582,47.018281],[4.936093,46.999855],[4.977023,46.986667]]]}",21387,21,27,200006682,216,Marigny-lès-Reullée
"{""type"":""Polygon"",""coordinates"":[[[6.757403,47.621624],[6.788302,47.60511],[6.780519,47.62528],[6.754674,47.626408],[6.757403,47.621624]]]}",70330,70,27,247000722,242,Mandrevillars
"{""type"":""Polygon"",""coordinates"":[[[4.656033,46.799749],[4.656113,46.785248],[4.680192,46.779966],[4.692757,46.798018],[4.683241,46.802683],[4.656033,46.799749]]]}",71019,71,27,247100589,144,Barizey
"{""type"":""Polygon"",""coordinates"":[[[5.484405,46.907769],[5.479483,46.917504],[5.46698,46.926703],[5.454883,46.927709],[5.442291,46.906378],[5.448217,46.902827],[5.460836,46.911618],[5.484405,46.907769]]]}",39429,39,27,243901089,429,Pleure
"{""type"":""Polygon"",""coordinates"":[[[5.720906,46.740253],[5.693587,46.759044],[5.690939,46.754867],[5.680234,46.73537],[5.678399,46.727157],[5.712172,46.716246],[5.734779,46.714894],[5.720906,46.740253]]]}",39317,39,27,200069615,338,La Marre
"{""type"":""Polygon"",""coordinates"":[[[3.604144,47.251023],[3.614012,47.24212],[3.597561,47.227603],[3.595048,47.209298],[3.609925,47.202728],[3.637359,47.209538],[3.65983,47.205262],[3.675414,47.222287],[3.667079,47.237223],[3.65012,47.230893],[3.617901,47.264784],[3.604144,47.251023]]]}",58208,58,27,200067692,305,Pazy
"{""type"":""Polygon"",""coordinates"":[[[4.581692,47.890293],[4.573062,47.901412],[4.589294,47.913425],[4.550619,47.909633],[4.529951,47.894094],[4.535544,47.889994],[4.565589,47.879277],[4.581692,47.890293]]]}",21435,21,27,242101434,303,Montliot-et-Courcelles
"{""type"":""Polygon"",""coordinates"":[[[4.881508,46.797745],[4.907687,46.796782],[4.899469,46.813514],[4.905816,46.824123],[4.892631,46.839041],[4.864829,46.827593],[4.860605,46.816024],[4.881508,46.797745]]]}",71154,71,27,247100589,2480,Crissey
"{""type"":""Polygon"",""coordinates"":[[[5.32276,46.694672],[5.297637,46.67795],[5.297402,46.673676],[5.306919,46.65417],[5.330736,46.645571],[5.332318,46.635146],[5.338192,46.635195],[5.368048,46.652661],[5.368361,46.673663],[5.331898,46.688524],[5.32276,46.694672]]]}",71196,71,27,200071579,639,Le Fay
"{""type"":""Polygon"",""coordinates"":[[[5.769291,46.693168],[5.764127,46.694543],[5.728865,46.686269],[5.709037,46.671731],[5.691204,46.65111],[5.719029,46.63661],[5.724643,46.637081],[5.727299,46.639342],[5.755661,46.655873],[5.740958,46.675076],[5.769291,46.693168]]]}",39122,39,27,200090579,112,Châtillon
"{""type"":""Polygon"",""coordinates"":[[[6.689161,47.570802],[6.660333,47.579693],[6.653709,47.571359],[6.670281,47.558024],[6.677245,47.555481],[6.6852,47.563473],[6.689161,47.570802]]]}",25608,25,27,247000722,168,Le Vernoy
"{""type"":""Polygon"",""coordinates"":[[[4.566555,47.921323],[4.586213,47.939805],[4.577533,47.952297],[4.573145,47.948266],[4.55441,47.925419],[4.537501,47.919307],[4.546066,47.913164],[4.566555,47.921323]]]}",21465,21,27,242101434,76,Obtrée
"{""type"":""Polygon"",""coordinates"":[[[6.451401,47.788952],[6.443554,47.78234],[6.457908,47.771673],[6.483402,47.777777],[6.484257,47.784072],[6.467359,47.7938],[6.451401,47.788952]]]}",70314,70,27,247000755,168,Magnivray
"{""type"":""Polygon"",""coordinates"":[[[6.973705,47.673691],[6.972168,47.669818],[6.97185,47.668554],[7.009246,47.668838],[7.009343,47.68756],[6.983521,47.686018],[6.976791,47.678236],[6.973705,47.673691]]]}",90062,90,27,200069052,301,Larivière
"{""type"":""Polygon"",""coordinates"":[[[3.282911,48.381616],[3.272319,48.378829],[3.251153,48.365165],[3.252871,48.356415],[3.281934,48.352782],[3.311043,48.372978],[3.282911,48.381616]]]}",89115,89,27,248900896,194,Compigny
"{""type"":""Polygon"",""coordinates"":[[[6.474263,47.751561],[6.487085,47.736982],[6.506029,47.738295],[6.476756,47.752075],[6.474263,47.751561]]]}",70304,70,27,200041861,128,Linexert
"{""type"":""Polygon"",""coordinates"":[[[6.455828,47.056966],[6.440883,47.06551],[6.398027,47.076716],[6.361283,47.061377],[6.355016,47.031477],[6.391699,47.034221],[6.398759,47.02629],[6.444853,47.043122],[6.455828,47.056966]]]}",25025,25,27,242500320,665,Arc-sous-Cicon
"{""type"":""Polygon"",""coordinates"":[[[5.130676,47.028339],[5.11657,47.031069],[5.116345,47.029952],[5.141712,47.000409],[5.14104,46.990005],[5.141557,46.986213],[5.179077,46.998523],[5.194254,47.01258],[5.150513,47.011873],[5.130676,47.028339]]]}",21607,21,27,242101509,2353,Seurre
"{""type"":""Polygon"",""coordinates"":[[[4.018455,46.302508],[4.004698,46.327558],[3.988787,46.31858],[3.947859,46.319963],[3.947784,46.305624],[3.947502,46.303406],[3.975892,46.295989],[4.018455,46.302508]]]}",71048,71,27,247100639,181,Bourg-le-Comte
"{""type"":""Polygon"",""coordinates"":[[[5.609727,47.297473],[5.620058,47.289143],[5.639471,47.29066],[5.640019,47.312387],[5.624516,47.314714],[5.609727,47.297473]]]}",70142,70,27,200041887,187,Chaumercenne
"{""type"":""Polygon"",""coordinates"":[[[4.18223,46.301075],[4.164476,46.323717],[4.153772,46.323284],[4.13395,46.316949],[4.11725,46.295981],[4.138632,46.290771],[4.15573,46.271417],[4.164722,46.270222],[4.160814,46.298081],[4.18223,46.301075]]]}",71060,71,27,247103864,224,Briant
"{""type"":""Polygon"",""coordinates"":[[[6.496995,47.571871],[6.518371,47.584345],[6.532131,47.580823],[6.551751,47.60309],[6.53528,47.6106],[6.502625,47.612856],[6.488165,47.596576],[6.484811,47.57521],[6.496995,47.571871]]]}",70031,70,27,247000714,654,Athesans-Étroitefontaine
"{""type"":""Polygon"",""coordinates"":[[[6.117817,46.888172],[6.132785,46.898766],[6.130692,46.908688],[6.119124,46.928386],[6.106355,46.915943],[6.068581,46.898846],[6.032357,46.871399],[6.028222,46.860372],[6.024653,46.856213],[6.047,46.845682],[6.072005,46.856805],[6.093123,46.879753],[6.117817,46.888172]]]}",25079,25,27,242504496,428,Boujailles
"{""type"":""Polygon"",""coordinates"":[[[4.75755,47.51295],[4.779162,47.49481],[4.797301,47.49164],[4.8036,47.496641],[4.815447,47.513693],[4.78768,47.534973],[4.75755,47.51295]]]}",21479,21,27,200039063,105,Pellerey
"{""type"":""Polygon"",""coordinates"":[[[5.553956,46.412934],[5.634883,46.416368],[5.639085,46.426628],[5.613929,46.4455],[5.594093,46.454808],[5.573857,46.456301],[5.546377,46.447108],[5.533541,46.433524],[5.539764,46.417349],[5.553956,46.412934]]]}",39290,39,27,200090579,497,Valzin en Petite Montagne
"{""type"":""Polygon"",""coordinates"":[[[4.735094,47.273003],[4.731051,47.261146],[4.699406,47.258448],[4.707148,47.242536],[4.732032,47.246476],[4.779312,47.23679],[4.774965,47.24702],[4.737047,47.273405],[4.735094,47.273003]]]}",21045,21,27,200039055,216,Barbirey-sur-Ouche
"{""type"":""Polygon"",""coordinates"":[[[5.585474,47.166992],[5.574376,47.152042],[5.589904,47.148979],[5.613309,47.161195],[5.610334,47.16948],[5.594886,47.173995],[5.585474,47.166992]]]}",39465,39,27,200010650,199,Romange
"{""type"":""Polygon"",""coordinates"":[[[4.841809,47.278933],[4.822502,47.261957],[4.825583,47.257237],[4.858109,47.249197],[4.86252,47.270356],[4.841809,47.278933]]]}",21650,21,27,200070894,153,Urcy
"{""type"":""Polygon"",""coordinates"":[[[3.042795,47.24144],[3.042373,47.246835],[3.036481,47.262193],[3.016391,47.261391],[3.02086,47.251506],[3.010914,47.230687],[3.039774,47.218164],[3.042795,47.24144]]]}",58042,58,27,200067916,129,Bulcy
"{""type"":""Polygon"",""coordinates"":[[[4.405546,47.478771],[4.416523,47.496414],[4.415872,47.501334],[4.398611,47.500153],[4.386094,47.490567],[4.405546,47.478771]]]}",21329,21,27,200071017,47,Juilly
"{""type"":""Polygon"",""coordinates"":[[[5.115127,47.203197],[5.108579,47.221337],[5.085772,47.231774],[5.073687,47.220184],[5.068436,47.217118],[5.074841,47.201088],[5.100228,47.19189],[5.116,47.195168],[5.115127,47.203197]]]}",21585,21,27,200070894,968,Saulon-la-Chapelle
"{""type"":""Polygon"",""coordinates"":[[[4.015102,47.896406],[4.006862,47.880577],[4.02543,47.863332],[4.037376,47.861754],[4.061143,47.890444],[4.079475,47.902126],[4.051384,47.898255],[4.036211,47.905454],[4.040549,47.923994],[4.025209,47.928618],[4.005003,47.94259],[3.985777,47.93067],[3.984696,47.917172],[3.999285,47.916347],[4.015102,47.896406]]]}",89262,89,27,200039642,175,Molosmes
"{""type"":""Polygon"",""coordinates"":[[[5.504013,47.153439],[5.520106,47.150575],[5.527703,47.173998],[5.516327,47.176944],[5.504013,47.153439]]]}",39262,39,27,200010650,136,Gredisans
