dep,jour,P,T,cl_age90,taux_positivite_quotidien,positifs_7j,tests_7j,taux_positivite_7j
71,2020-09-25,72,1311,0,5.491990846681922,368.0,7641.0,4.816123544038739
71,2020-09-26,25,327,0,7.64525993883792,380.0,7516.0,5.055880787653007
71,2020-09-27,9,124,0,7.258064516129033,381.0,7497.0,5.08203281312525
71,2020-09-28,78,1441,0,5.41290770298404,381.0,7274.0,5.237833379158647
71,2020-09-29,68,1181,0,5.75783234546994,378.0,7046.0,5.364745955151859
71,2020-09-30,96,1146,0,8.37696335078534,419.0,6831.0,6.133801785975699
71,2020-10-01,117,1085,0,10.783410138248847,465.0,6615.0,7.029478458049887
71,2020-10-02,144,1323,0,10.884353741496598,537.0,6627.0,8.103214124038026
71,2020-10-03,46,397,0,11.586901763224182,558.0,6697.0,8.33208899507242
71,2020-10-04,5,112,0,4.464285714285714,554.0,6685.0,8.287210172026926
71,2020-10-05,174,1592,0,10.92964824120603,650.0,6836.0,9.508484493856056
71,2020-10-06,136,1456,0,9.340659340659341,718.0,7111.0,10.097032766136971
71,2020-10-07,188,1608,0,11.691542288557214,810.0,7573.0,10.695893305163079
71,2020-10-08,170,1467,0,11.588275391956374,863.0,7955.0,10.848522941546197
71,2020-10-09,273,2205,0,12.380952380952381,992.0,8837.0,11.22552902568745
71,2020-10-10,69,680,0,10.147058823529411,1015.0,9120.0,11.12938596491228
71,2020-10-11,8,160,0,5.0,1018.0,9168.0,11.103839441535776
71,2020-10-12,356,2400,0,14.833333333333334,1200.0,9976.0,12.028869286287089
71,2020-10-13,321,1959,0,16.38591117917305,1385.0,10479.0,13.216910010497184
71,2020-10-14,283,1985,0,14.256926952141058,1480.0,10856.0,13.633014001473839
71,2020-10-15,314,2244,0,13.992869875222816,1624.0,11633.0,13.96028539499699
71,2020-10-16,233,1294,0,18.006182380216384,1584.0,10722.0,14.773363178511472
