dep,jour,P,T,cl_age90,taux_positivite_quotidien,positifs_7j,tests_7j,taux_positivite_7j,dep_ok
90,2020-09-23,8,261,0,3.065134099616858,49.0,1933.0,2.534919813760993,Territoire de Belfort
90,2020-09-24,9,225,0,4.0,47.0,1765.0,2.6628895184135977,Territoire de Belfort
90,2020-09-25,6,284,0,2.112676056338028,41.0,1701.0,2.4103468547912987,Territoire de Belfort
90,2020-09-26,3,135,0,2.2222222222222223,42.0,1633.0,2.571953459889773,Territoire de Belfort
90,2020-09-27,0,42,0,0.0,41.0,1622.0,2.527743526510481,Territoire de Belfort
90,2020-09-28,6,280,0,2.142857142857143,40.0,1569.0,2.5493945188017846,Territoire de Belfort
90,2020-09-29,8,295,0,2.7118644067796613,40.0,1522.0,2.628120893561104,Territoire de Belfort
90,2020-09-30,26,210,0,12.38095238095238,58.0,1471.0,3.9428959891230457,Territoire de Belfort
90,2020-10-01,7,190,0,3.6842105263157885,56.0,1436.0,3.899721448467967,Territoire de Belfort
90,2020-10-02,9,275,0,3.272727272727273,59.0,1427.0,4.134548002803083,Territoire de Belfort
90,2020-10-03,5,185,0,2.702702702702702,61.0,1477.0,4.129993229519297,Territoire de Belfort
90,2020-10-04,0,53,0,0.0,61.0,1488.0,4.099462365591398,Territoire de Belfort
90,2020-10-05,9,284,0,3.169014084507042,64.0,1492.0,4.289544235924933,Territoire de Belfort
90,2020-10-06,10,275,0,3.636363636363636,66.0,1472.0,4.483695652173913,Territoire de Belfort
90,2020-10-07,9,232,0,3.8793103448275854,49.0,1494.0,3.279785809906292,Territoire de Belfort
90,2020-10-08,11,234,0,4.700854700854701,53.0,1538.0,3.4460338101430428,Territoire de Belfort
90,2020-10-09,11,267,0,4.119850187265917,55.0,1530.0,3.5947712418300646,Territoire de Belfort
90,2020-10-10,4,175,0,2.2857142857142856,54.0,1520.0,3.552631578947368,Territoire de Belfort
90,2020-10-11,1,42,0,2.380952380952381,55.0,1509.0,3.6447978793903246,Territoire de Belfort
90,2020-10-12,17,290,0,5.862068965517241,63.0,1515.0,4.158415841584159,Territoire de Belfort
90,2020-10-13,9,250,0,3.6,62.0,1490.0,4.161073825503356,Territoire de Belfort
90,2020-10-14,12,205,0,5.853658536585367,65.0,1463.0,4.442925495557074,Territoire de Belfort
