dep,jour,P,T,cl_age90,taux_positivite_quotidien,positifs_7j,tests_7j,taux_positivite_7j
21,2020-07-16,2,482,0,0.4149377593360996,11.0,2375.0,0.46315789473684216
21,2020-07-17,5,751,0,0.6657789613848202,15.0,2685.0,0.5586592178770949
21,2020-07-18,1,517,0,0.19342359767891684,13.0,2936.0,0.44277929155313356
21,2020-07-19,0,83,0,0.0,13.0,2975.0,0.4369747899159664
21,2020-07-20,4,624,0,0.641025641025641,16.0,3105.0,0.5152979066022545
21,2020-07-21,0,598,0,0.0,15.0,3606.0,0.4159733777038269
21,2020-07-22,3,740,0,0.40540540540540543,15.0,3795.0,0.3952569169960474
21,2020-07-23,7,465,0,1.5053763440860215,20.0,3778.0,0.5293806246691372
21,2020-07-24,3,635,0,0.47244094488188976,18.0,3662.0,0.4915346805024577
21,2020-07-25,3,591,0,0.5076142131979695,20.0,3736.0,0.5353319057815845
21,2020-07-26,0,97,0,0.0,20.0,3750.0,0.5333333333333333
21,2020-07-27,8,616,0,1.2987012987012987,24.0,3742.0,0.6413682522715126
21,2020-07-28,4,613,0,0.6525285481239804,28.0,3757.0,0.7452754857599149
21,2020-07-29,3,609,0,0.49261083743842365,28.0,3626.0,0.7722007722007722
21,2020-07-30,2,628,0,0.3184713375796179,23.0,3789.0,0.6070203219846925
21,2020-07-31,6,563,0,1.0657193605683837,26.0,3717.0,0.6994888350820554
21,2020-08-01,1,298,0,0.33557046979865773,24.0,3424.0,0.7009345794392523
21,2020-08-02,2,103,0,1.9417475728155338,26.0,3430.0,0.7580174927113703
21,2020-08-03,9,559,0,1.6100178890876566,27.0,3373.0,0.8004743551734361
21,2020-08-04,5,545,0,0.9174311926605505,28.0,3305.0,0.8472012102874432
21,2020-08-05,12,562,0,2.135231316725979,37.0,3258.0,1.1356660527931246
21,2020-08-06,7,531,0,1.3182674199623352,42.0,3161.0,1.3286934514394177
21,2020-08-07,3,575,0,0.5217391304347827,39.0,3173.0,1.2291207059565081
21,2020-08-08,2,463,0,0.4319654427645789,40.0,3338.0,1.1983223487118035
21,2020-08-09,2,103,0,1.9417475728155338,40.0,3338.0,1.1983223487118035
21,2020-08-10,4,528,0,0.7575757575757576,35.0,3307.0,1.058361052313275
21,2020-08-11,5,474,0,1.0548523206751055,35.0,3236.0,1.0815822002472189
21,2020-08-12,15,502,0,2.9880478087649402,38.0,3176.0,1.1964735516372795
21,2020-08-13,7,565,0,1.238938053097345,38.0,3210.0,1.1838006230529596
21,2020-08-14,13,730,0,1.7808219178082192,48.0,3365.0,1.4264487369985142
21,2020-08-15,10,186,0,5.376344086021505,56.0,3088.0,1.8134715025906734
21,2020-08-16,4,170,0,2.3529411764705883,58.0,3155.0,1.8383518225039621
21,2020-08-17,30,970,0,3.0927835051546393,84.0,3597.0,2.335279399499583
21,2020-08-18,19,988,0,1.9230769230769231,98.0,4111.0,2.383848212113841
21,2020-08-19,29,956,0,3.0334728033472804,112.0,4565.0,2.453450164293538
21,2020-08-20,34,960,0,3.5416666666666665,139.0,4960.0,2.8024193548387095
21,2020-08-21,58,1287,0,4.506604506604506,184.0,5517.0,3.3351459126336773
21,2020-08-22,38,1065,0,3.568075117370892,212.0,6396.0,3.314571607254534
21,2020-08-23,16,267,0,5.992509363295881,224.0,6493.0,3.449869089789004
21,2020-08-24,60,1723,0,3.4822983168891466,254.0,7246.0,3.5053822798785537
21,2020-08-25,44,1467,0,2.99931833674165,279.0,7725.0,3.611650485436893
21,2020-08-26,62,1791,0,3.461753210496929,312.0,8560.0,3.6448598130841123
21,2020-08-27,71,1547,0,4.589528118939883,349.0,9147.0,3.8154586203126706
21,2020-08-28,70,1895,0,3.6939313984168867,361.0,9755.0,3.700666324961558
21,2020-08-29,29,974,0,2.97741273100616,352.0,9664.0,3.642384105960265
21,2020-08-30,18,582,0,3.0927835051546393,354.0,9979.0,3.5474496442529313
21,2020-08-31,46,1624,0,2.832512315270936,340.0,9880.0,3.4412955465587043
21,2020-09-01,67,1661,0,4.0337146297411195,363.0,10074.0,3.6033353186420487
21,2020-09-02,64,1765,0,3.6260623229461753,365.0,10048.0,3.632563694267516
21,2020-09-03,78,1538,0,5.071521456436931,372.0,10039.0,3.705548361390577
21,2020-09-04,66,1584,0,4.166666666666666,368.0,9728.0,3.7828947368421053
21,2020-09-05,32,1050,0,3.0476190476190474,371.0,9804.0,3.784169726642187
21,2020-09-06,27,493,0,5.476673427991886,380.0,9715.0,3.9114770972722597
21,2020-09-07,114,1955,0,5.831202046035806,448.0,10046.0,4.459486362731435
21,2020-09-08,121,2325,0,5.204301075268817,502.0,10710.0,4.6872082166199815
21,2020-09-09,73,1987,0,3.6738802214393558,511.0,10932.0,4.674350530552506
21,2020-09-10,114,2348,0,4.855195911413969,547.0,11742.0,4.6584908874127064
21,2020-09-11,83,2494,0,3.3279871692060947,564.0,12652.0,4.457793234271262
21,2020-09-12,50,1303,0,3.837298541826554,582.0,12905.0,4.509879891514917
21,2020-09-13,36,667,0,5.397301349325337,591.0,13079.0,4.5186940897622145
21,2020-09-14,76,1843,0,4.123711340206185,553.0,12967.0,4.264671859335236
21,2020-09-15,83,1815,0,4.573002754820936,515.0,12457.0,4.134221722726178
21,2020-09-16,78,1861,0,4.1912950026867275,520.0,12331.0,4.217014029681291
21,2020-09-17,86,1619,0,5.311920938851142,492.0,11602.0,4.240648164109636
21,2020-09-18,106,1854,0,5.717367853290183,515.0,10962.0,4.698047801496077
21,2020-09-19,57,1005,0,5.6716417910447765,522.0,10664.0,4.894973743435859
21,2020-09-20,59,651,0,9.062980030721967,545.0,10648.0,5.118332081141999
21,2020-09-21,92,1346,0,6.8350668647845465,561.0,10151.0,5.526549108462221
21,2020-09-22,96,1270,0,7.559055118110236,574.0,9606.0,5.975432021653133
21,2020-09-23,114,1301,0,8.762490392006148,610.0,9046.0,6.743311961087774
21,2020-09-24,109,1313,0,8.3015993907083,633.0,8740.0,7.242562929061785
21,2020-09-25,85,1347,0,6.310319227913882,612.0,8233.0,7.433499331956759
21,2020-09-26,66,882,0,7.482993197278912,621.0,8110.0,7.657213316892725
21,2020-09-27,27,221,0,12.217194570135746,589.0,7680.0,7.669270833333333
21,2020-09-28,92,1370,0,6.715328467153285,589.0,7704.0,7.645379023883697
21,2020-09-29,81,1230,0,6.585365853658537,574.0,7664.0,7.489561586638831
21,2020-09-30,120,1182,0,10.152284263959391,580.0,7545.0,7.687210072895957
21,2020-10-01,86,1267,0,6.787687450670877,557.0,7499.0,7.427657020936125
21,2020-10-02,94,1374,0,6.841339155749636,566.0,7526.0,7.520595269731597
21,2020-10-03,44,750,0,5.866666666666666,544.0,7394.0,7.3573167433053825
21,2020-10-04,20,247,0,8.097165991902834,537.0,7420.0,7.237196765498652
21,2020-10-05,127,1328,0,9.563253012048193,572.0,7378.0,7.752778530767146
21,2020-10-06,82,1149,0,7.136640557006093,573.0,7297.0,7.8525421406057285
21,2020-10-07,151,1239,0,12.18724778046812,604.0,7354.0,8.213217296709274
21,2020-10-08,115,1288,0,8.928571428571429,633.0,7375.0,8.583050847457626
21,2020-10-09,146,1441,0,10.131852879944484,685.0,7442.0,9.204514915345337
21,2020-10-10,97,830,0,11.686746987951807,738.0,7522.0,9.811220420101037
21,2020-10-11,26,270,0,9.62962962962963,744.0,7545.0,9.860834990059642
21,2020-10-12,173,1583,0,10.928616550852812,790.0,7800.0,10.128205128205128
21,2020-10-13,164,1544,0,10.621761658031089,872.0,8195.0,10.640634533251983
21,2020-10-14,179,1410,0,12.695035460992907,900.0,8366.0,10.757829309108295
21,2020-10-15,146,1332,0,10.96096096096096,931.0,8410.0,11.070154577883471
